"","DEPT","SP","GR","CALI","BITSIZE","LL8","ILM","ILD","RHOB","NPHI","DT","MUDWGT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"282",241.5,-5.38453,72.9923,13.4762,12.25,6.3317,3.7452,4.6717,2.4239,34.8458,129.1722,9,"WA1",241.5,0.215345777585334,0.0611891510434243,0.114800244053678,0.105590357700788,0.0838146848498133,0.145870967741935,24.6399173697806
"283",242,-7.36248,71.3477,13.5546,12.25,6.7183,3.6275,4.5754,2.4065,36.1051,131.3719,9,"WA1",242,0.206948281822123,0.0581170086242785,0.109652169576532,0.100798694941785,0.0800232036015338,0.157096774193548,25.5304027132991
"284",242.5,-9.21241,70.9406,13.6159,12.25,5.9682,3.5118,4.5402,2.374,37.5137,132.38499,9,"WA1",242.5,0.204869587595439,0.05736669983343,0.108387055499611,0.0996215980447437,0.0790922619194291,0.178064516129032,26.5264904827411
"285",243,-10.99805,71.3047,13.6086,12.25,5.5535,3.5093,4.5665,2.4006,38.4014,130.364,9,"WA1",243,0.206728719425298,0.0580375680746659,0.109518369442891,0.100674195365635,0.0799247313886968,0.160903225806452,27.1541287082469
"286",243.5,-9.90499,72.4303,13.6458,12.25,5.4203,3.5523,4.6638,2.4168,38.8246,129.69901,9,"WA1",243.5,0.212476148119857,0.0601318748321987,0.113034276424879,0.103946342032214,0.0825134803559492,0.150451612903226,27.453344066323
"287",244,-6.29113,73.7272,13.744,12.25,5.9001,3.6684,4.8623,2.4076,37.7624,131.64301,9,"WA1",244,0.219098252130138,0.0625834919683172,0.117120139035705,0.107750521139566,0.0855250031840843,0.156387096774194,26.7022780927399
"288",244.5,-1.96357,74.2345,13.8104,12.25,6.0145,3.9063,5.1273,2.3725,36.4957,132.7695,9,"WA1",244.5,0.221688577802446,0.0635538612776227,0.118728613080282,0.109248553183589,0.0867114906246161,0.179032258064516,25.8066674624934
"289",245,-0.33611,73.2094,13.8296,12.25,6.1485,4.1382,5.4182,2.3576,35.9341,132.1346,9,"WA1",245,0.216454312384187,0.06159966374231,0.115484318786448,0.106227276769857,0.0843188966597096,0.188645161290322,25.4095959216875
"290",245.5,0.41685,72.028,13.8285,12.25,6.5126,4.4835,5.8771,2.4027,35.3953,130.37959,9,"WA1",245.5,0.210421963183982,0.0593798025195999,0.111774440176067,0.102773701396003,0.0815855873691504,0.159548387096774,25.0285109203267
"291",246,1.21321,70.4206,13.8082,12.25,7.081,4.9663,6.4191,2.4225,34.8145,127.3914,9,"WA1",246,0.202214414424535,0.0564141092499563,0.106776383947327,0.098123241193445,0.077907482049459,0.146774193548387,24.6177878059127
"292",246.5,1.50908,68.2468,13.8008,12.25,8.1654,5.2074,6.7813,2.4501,35.9404,124.6475,9,"WA1",246.5,0.191114769349702,0.0525014122653034,0.100106985632138,0.0919221200928024,0.0730066948859794,0.128967741935484,25.4138641772405
"293",247,0.65513,67.7837,13.8042,12.25,8.781,5.3465,7.0167,2.3955,36.6452,122.9657,9,"WA1",247,0.188750133396921,0.0516821573003682,0.0986993682875971,0.0906140300142557,0.0719733661006567,0.164193548387097,25.9123295224622
"294",247.5,-0.0596,68.0592,13.765,12.25,8.3055,5.348,7.1254,2.3866,37.1147,121.6522,9,"WA1",247.5,0.190156864567276,0.05216893649945,0.0995362092842308,0.091391670895691,0.0725876478729855,0.169935483870968,26.2443311417788
"295",248,-0.88074,68.1986,13.7892,12.25,7.6851,5.4012,6.964,2.3832,36.6479,120.3655,9,"WA1",248,0.190868655221168,0.0524159114024778,0.0999602639109501,0.0917857608065935,0.072898970749728,0.172129032258065,25.9142644388544
"296",248.5,-2.09968,68.1949,13.8496,12.25,7.111,5.0707,6.6771,2.3798,36.2266,119.8559,9,"WA1",248.5,0.190849762642837,0.0524093502883473,0.0999490031089623,0.0917752954269104,0.0728907031434808,0.174322580645161,25.6163710927419
"297",249,-4.20482,68.9626,13.9671,12.25,6.5798,4.4883,6.3916,2.3836,35.8053,121.5049,9,"WA1",249,0.194769717341498,0.0537775256354418,0.102291796603621,0.0939529418698166,0.074611246739077,0.171870967741935,25.318462114824
"298",249.5,-6.48706,70.1968,14.056,12.25,6.0883,4.3223,6.117,2.3869,35.7609,123.42,9,"WA1",249.5,0.201071668740595,0.0560061213743348,0.106084998491229,0.0974801568176951,0.0773990619427177,0.169741935483871,25.2870597453981
"299",250,-10.1331,70.711,14.1249,12.25,6.2546,4.1725,5.7368,2.4052,36.5507,126.1522,9,"WA1",250,0.20369722651844,0.0569452945902087,0.10767515105909,0.0989593000854476,0.0785685376462467,0.157935483870968,25.8454891045523
"300",250.5,-12.47204,71.1304,14.2161,12.25,6.4934,4.03,5.3803,2.418,38.5199,128.6848,9,"WA1",250.5,0.20583872580282,0.0577160144996499,0.108976429083544,0.100169945639249,0.0795259176374713,0.149677419354839,27.2378881279355
"301",251,-12.28658,70.7993,14.3233,12.25,6.1555,3.9904,5.2227,2.403,40.1966,131.3028,9,"WA1",251,0.204148095347269,0.0571072094888689,0.107948799696626,0.0992138738482562,0.0787698403707548,0.159354838709677,28.4235117950318
"302",251.5,-10.80242,69.849,14.3916,12.25,5.8563,3.9981,5.1603,2.3477,41.3181,133.9274,9,"WA1",251.5,0.19929576637744,0.0553744494688798,0.105012711101451,0.0964828892164533,0.0766107164202834,0.195032258064516,29.2166341763702
"303",252,-7.30036,68.0791,14.4166,12.25,6.6796,4.0754,5.2475,2.3455,41.0873,135.5833,9,"WA1",252,0.190258476002085,0.0522041657378882,0.0995967194592596,0.0914479038879579,0.0726320699603887,0.196451612903226,29.0534405408913
"304",252.5,-6.24099,66.4288,14.4496,12.25,6.7263,4.155,5.371,2.4023,39.9421,135.5365,9,"WA1",252.5,0.181831875456039,0.0493135837221622,0.0946074767656757,0.0868129236106292,0.0689714278741742,0.159806451612903,28.2435558182037
"305",253,-5.56574,66.7036,14.467,12.25,6.7088,4.2195,5.5215,2.3732,39.1483,134.6335,9,"WA1",253,0.183235032354817,0.0497905849682749,0.0954342221721697,0.0875807376425988,0.0695777290773852,0.17858064516129,27.68231641262
"306",253.5,-5.14857,67.7958,14.4484,12.25,7.2883,4.2495,5.5985,2.3476,38.8897,133.52409,9,"WA1",253.5,0.188811917234167,0.0517034998615611,0.0987360882118774,0.0906481504088288,0.0720003177713016,0.195096774193548,27.4995166215817
"307",254,-6.66912,68.703,14.4407,12.25,6.9579,4.2149,5.4748,2.3714,37.8359,132.3821,9,"WA1",254,0.193444173196946,0.0533133331240224,0.101498149055149,0.093215163943714,0.074028284604675,0.179741935483871,26.7543233513144
"308",254.5,-8.18965,69.1084,14.4576,12.25,6.4827,4.0824,5.3539,2.3547,37.5453,130.83569,9,"WA1",254.5,0.195514187049801,0.0540389244566041,0.102738175454008,0.0943679310649861,0.0749391772255577,0.190516129032258,26.5488780222952
"309",255,-8.45509,68.9511,14.5003,12.25,6.2285,3.9203,5.2356,2.3229,37.3324,128.30431,9,"WA1",255,0.194710997165603,0.0537569289861252,0.102256607992777,0.0939202287710199,0.0745853970817165,0.211032258064516,26.3984149559585
"310",255.5,-8.96413,68.2514,14.6067,12.25,6.7741,3.7096,5.1314,2.3187,37.1195,126.0965,9,"WA1",255.5,0.19113825742006,0.0525095749200309,0.10012099073693,0.0919351362080141,0.0730169777303221,0.213741935483871,26.2478853040105
"311",256,-10.29197,66.6772,14.7773,12.25,6.8531,3.6106,5.0483,2.2118,36.9066,125.349,9,"WA1",256,0.183100231255371,0.0497446849525622,0.0953547270036406,0.0875069049584398,0.0695194257000729,0.282709677419355,26.0976727728902
"312",256.5,-11.60101,65.5964,14.9457,12.25,6.7676,3.5416,4.9574,2.1447,38.3254,128.3877,9,"WA1",256.5,0.17758155594169,0.0478791241248834,0.0921129634442508,0.0844967927388811,0.0671427250351706,0.326,27.1011306144227
"313",257,-13.07285,66.0702,15.1141,12.25,6.5678,3.5037,4.9285,2.1094,40.5181,136.6209,9,"WA1",257,0.180000827188565,0.0486936973503243,0.093531031869883,0.0858133490369084,0.0681821742377252,0.348774193548387,28.6516846891076
"314",257.5,-13.22378,66.7854,14.9446,12.25,6.2878,3.5237,4.9361,2.0671,42.0244,147.26961,9,"WA1",257.5,0.183652711519009,0.0499329062705194,0.0956806310947325,0.0878096001324462,0.0697584570295794,0.376064516129032,29.7169280030784
"315",258,-13.53443,68.2265,14.6525,12.25,5.853,3.6609,5.0837,2.0367,43.5085,150.1787,9,"WA1",258,0.191011115473992,0.0524653959874552,0.100045185942249,0.0918646847662996,0.072961320654437,0.395677419354839,30.7664275864959
"316",258.5,-11.34407,69.981,14.3866,12.25,6.0572,4.1387,5.183,2.1974,42.6353,146.6407,9,"WA1",258.5,0.19996977187467,0.0556138482535002,0.1054193638896,0.0968610759787984,0.0769096623864778,0.292,30.1484167916824
"317",259,-5.49241,71.0585,13.7186,12.25,7.8801,4.52,5.3523,2.32,39.5191,139.0097,9,"WA1",259,0.20547159705092,0.0575835850210682,0.108753069524357,0.099962129531286,0.0793615638648145,0.212903225806452,27.9446291136021
"318",259.5,-2.54155,70.5592,12.9703,12.25,8.7267,4.679,5.5142,2.3832,37.4181,131.24181,9,"WA1",259.5,0.202922120196626,0.0566673775503645,0.107205110518911,0.0985220435923477,0.0782227973186109,0.172129032258065,26.458872198317
"319",260,-2.09058,70.493,12.7558,12.25,7.8009,4.8265,5.7403,2.4518,34.8581,123.7691,9,"WA1",260,0.202584096227561,0.0565463507847942,0.107000283883059,0.0983315108184597,0.0780721492770805,0.127870967741935,24.6485647309777
"320",260.5,-2.21213,71.4119,12.7181,12.25,6.9734,4.9335,5.9957,2.4656,33.5159,124.3958,9.6,"WA1",260.5,0.207276093586685,0.0582356984946167,0.109852012096677,0.10098464985289,0.0801702871581355,0.118967741935484,23.6994694680453
"321",261,-1.35287,72.5932,12.7691,12.25,7.1309,4.9092,6.2623,2.4127,33.8676,125.0304,9.6,"WA1",261,0.213307932176665,0.0604375340126563,0.113545432812488,0.104422167043179,0.0828900470869898,0.153096774193548,23.9482543036259
"322",261.5,-1.075,73.9017,12.8414,12.25,9.6763,4.7668,6.5409,2.3731,34.7386,125.6803,9.6,"WA1",261.5,0.219989266973067,0.0629165504988532,0.117672767024768,0.108265176402062,0.0859325868513784,0.178645161290323,24.564224433652
"323",262,-4.62834,74.2189,12.8964,12.25,8.4843,4.6191,6.4826,2.4015,35.2627,126.2851,9.6,"WA1",262,0.221608922607319,0.0635239252482256,0.118679064713105,0.109202403267286,0.0866749332525447,0.160322580645161,24.934752000169
"324",262.5,-9.68078,74.5665,12.9045,12.25,7.4288,4.44,6.4156,2.4057,35.7907,127.5695,9.6,"WA1",262.5,0.223383803750024,0.0641924135641065,0.119784402303725,0.110231982026265,0.0874905881682401,0.157612903225806,25.3080920687165
"325",263,-12.27482,75.7358,12.9237,12.25,6.777,4.3388,6.3494,2.4199,36.2729,129.28239,9.6,"WA1",263,0.229354369112983,0.0664636238815226,0.123522699832558,0.113714887981795,0.0902511146844595,0.148451612903226,25.6490283665032
"326",263.5,-13.07466,77.595,13.0375,12.25,6.4413,4.3183,6.0605,2.4122,36.3982,130.8551,9.6,"WA1",263.5,0.238847634419418,0.0701472529314879,0.129530714662315,0.119314984146094,0.0946942022780343,0.15341935483871,25.7376426731202
"327",264,-11.8327,77.5053,13.0882,12.25,6.1222,4.3437,5.6344,2.3994,36.2752,132.0114,9.6,"WA1",264,0.238389617047437,0.0699674638559569,0.129239029671592,0.119043034545986,0.0944783033924986,0.161677419354839,25.6506946750759
"328",264.5,-10.17934,77.3895,13.1055,12.25,7.0896,4.0126,5.5029,2.3861,36.5218,132.4523,9.6,"WA1",264.5,0.237798330406686,0.0697356736565406,0.128862746902499,0.118692221138961,0.0941998161368718,0.170258064516129,25.8250930593535
"329",265,-9.63958,77.7839,13.1064,12.25,8.7903,3.928,5.4643,2.3798,37.5182,132.86481,9.6,"WA1",265,0.239812177134772,0.0705265636642792,0.130145582611333,0.11988827239679,0.0951493788400219,0.174322580645161,26.5296600016107
"330",265.5,-10.76711,79.2549,13.1139,12.25,7.4576,3.9021,5.4465,2.3662,38.3161,133.3757,9.6,"WA1",265.5,0.247323253547082,0.0735126514367005,0.134961909057495,0.124379914672013,0.0987179071725417,0.183096774193548,27.0938834761531
"331",266,-10.72575,80.7701,13.1133,12.25,6.9612,3.9936,5.5021,2.3747,37.0957,134.68761,9.6,"WA1",266,0.255060019678918,0.0766491989801071,0.139975667218583,0.129057493473773,0.102438681266038,0.177612903225807,26.2309216844681
"332",266.5,-6.69089,76.6603,13.0697,12.25,7.8524,4.1273,5.5462,2.3997,36.4806,137.03529,9.6,"WA1",266.5,0.234074960644717,0.0682841239165571,0.126500343492018,0.11648998490803,0.0924521410698724,0.161483870967742,25.7959323673383
"333",267,-6.48093,75.8538,13.0262,12.25,8.9075,4.1233,5.4471,2.3747,36.5199,137.43671,9.6,"WA1",267,0.229956889178689,0.0666947610548199,0.123901672065009,0.114068039205623,0.0905311352108276,0.177612903225807,25.8237743402605
"334",267.5,-6.90937,75.8705,12.9934,12.25,9.5984,4.1017,5.3372,2.371,37.7317,137.2523,9.6,"WA1",267.5,0.230042161086293,0.0667275017015908,0.123955331844984,0.114118043925734,0.0905707866975589,0.18,26.6806445282905
"335",268,-7.80601,75.9052,12.9662,12.25,9.7179,3.9827,5.4253,2.3994,39.038,136.27299,9.6,"WA1",268,0.230219342834428,0.0667955545680344,0.124066848798979,0.114221965653236,0.0906531933429856,0.161677419354839,27.6042712599693
"336",268.5,-9.44154,77.4503,12.9283,12.25,9.2532,3.8161,5.481,2.4124,39.878,134.1067,9.6,"WA1",268.5,0.238108781423591,0.0698573296921228,0.12906027314508,0.118876376049,0.0943460014295891,0.153290322580645,28.1982125490517
"337",269,-10.73299,80.8058,12.9026,12.25,8.249,3.867,5.8784,2.4143,40.667,131.3485,9.6,"WA1",269,0.255242307529305,0.0767238529957868,0.140094447248049,0.129168330499385,0.102526905064824,0.152064516129032,28.7561125034058
"338",269.5,-10.99103,80.7603,13.0384,12.25,7.1097,3.9687,5.9633,2.4259,40.3682,132.2287,9.6,"WA1",269.5,0.255009979876851,0.0766287118254939,0.139943066186468,0.129027072691698,0.10241446748771,0.14458064516129,28.5448110416145
"339",270,-6.54566,78.1096,13.3997,12.25,9.241,4.325,5.9838,2.4149,38.1128,136.5807,9.6,"WA1",270,0.241475234638164,0.0711827761290347,0.131207666219869,0.120878604234933,0.0959358295061987,0.151677419354839,26.9500327446883
"340",270.5,-3.651,75.2651,13.378,12.25,10.6052,4.4508,5.9346,2.399,35.9242,138.8855,9.6,"WA1",270.5,0.226950926783089,0.0655451673729253,0.122014131855651,0.112309230569135,0.0891367550386723,0.161935483870968,25.4025035059631
"341",271,-2.95545,72.1375,13.1236,12.25,11.3935,4.4612,5.9365,2.3999,34.9373,139.1347,9.6,"WA1",271,0.210981081380547,0.0595841129841171,0.112116993346017,0.103092529491227,0.0818378529333414,0.161354838709677,24.7046652140236
"342",271.5,-5.27208,70.2182,12.9598,12.25,10.4178,4.4452,6.075,2.4059,35.2085,136.9621,9.6,"WA1",271.5,0.201180939328782,0.0560450819393355,0.106151062173784,0.0975416028518887,0.077447638943955,0.157483870967742,24.896418150204
"343",272,-7.53362,71.3236,12.8883,12.25,8.9267,4.5412,6.3842,2.4219,36.0365,131.9124,9.6,"WA1",272,0.206825224757856,0.0580724794576208,0.109577174252822,0.100728912365742,0.0799680092426518,0.147161290322581,25.4818659903015
"344",272.5,-6.71096,73.3071,12.9176,12.25,8.3184,4.6949,6.639,2.435,36.5576,128.7993,9.6,"WA1",272.5,0.216953178574182,0.0617847850418263,0.11579251133314,0.106514239692521,0.084546087855581,0.138709677419355,25.8503129394463
"345",273,-4.5742,74.6454,12.9892,12.25,9.3579,4.7321,6.5717,2.4549,36.7854,129.4388,9.6,"WA1",273,0.223786675217686,0.0643445746164155,0.120035676354043,0.110466049846605,0.0876760455607441,0.125870967741936,26.0113580639355
"346",273.5,-3.82694,76.4598,13.0775,12.25,9.9359,4.6102,6.3562,2.4371,37.0898,131.09669,9.6,"WA1",273.5,0.233051187143243,0.067887431038235,0.125852914266839,0.115886531156753,0.0919734028629585,0.137354838709677,26.2266289331256
"347",274,-5.89958,77.938,13.1067,12.25,9.0741,4.4964,6.3093,2.4155,37.6476,131.3275,9.6,"WA1",274,0.240599027491765,0.0708366917765507,0.130647786125266,0.120356537226977,0.095521217127769,0.151290322580645,26.6210882057975
"348",274.5,-8.39792,77.4896,13.0991,12.25,8.2871,4.4523,6.2627,2.4143,36.0408,131.63139,9.6,"WA1",274.5,0.238309451242085,0.0699360174680549,0.129187995710856,0.118995454241267,0.0944405311891617,0.152064516129032,25.4849209166623
"349",275,-7.55086,76.7933,13.0643,12.25,8.1445,4.5169,6.1487,2.4309,35.1676,132.4709,9.6,"WA1",275,0.234754072244198,0.06854784202014,0.126930317460026,0.116890773059898,0.0927701354710493,0.141354838709677,24.8674493158268
"350",275.5,-6.3393,76.0971,13.0296,12.25,8.6952,4.4985,5.9549,2.4568,34.5137,133.4158,9.6,"WA1",275.5,0.231199203856537,0.0671724634715969,0.124684061330723,0.114797160380744,0.0911093390543535,0.124645161290323,24.4050304661378
"351",276,-6.48214,75.4892,13.048,12.25,9.6821,4.4089,5.7673,2.4444,34.8826,133.41431,9.6,"WA1",276,0.228095204297704,0.0659817379741387,0.122731733360869,0.112977854042483,0.0896667757950228,0.132645161290323,24.6659013366511
"352",276.5,-8.21858,75.7156,13.0657,12.25,9.3466,4.2959,5.7461,2.381,36.0468,132.8578,9.6,"WA1",276.5,0.229251225847498,0.0664240921233346,0.123457856651209,0.113654464102817,0.0902032055865614,0.173548387096774,25.4892321312615
"353",277,-9.57241,75.942,13.0776,12.25,8.4874,4.2389,5.8273,2.3955,37.3252,131.54491,9.6,"WA1",277,0.230407247397292,0.0668677597032636,0.124185144549625,0.114332205665199,0.0907406122652123,0.164193548387097,26.3931573950648
"354",277.5,-10.10335,75.5347,13.0896,12.25,8.1061,4.2681,5.9454,2.4372,38.2717,130.5123,9.6,"WA1",277.5,0.228327531950158,0.0660705333840686,0.122877570198007,0.113113742758062,0.0897745047120141,0.137290322580645,27.062352720363
"355",278,-10.56729,75.0084,13.0692,12.25,8.0725,4.3385,6.0298,2.4474,38.4146,130.7216,9.6,"WA1",278,0.225640190335067,0.065046660285872,0.121193537860702,0.111544700648942,0.0885308013575832,0.130709677419355,27.1633814001476
"356",278.5,-9.53423,74.4822,13.0093,12.25,8.5422,4.4171,6.021,2.4275,37.2916,132.2635,9.6,"WA1",278.5,0.222953359330202,0.0640300120780142,0.119516085816597,0.109982045226817,0.0872925671740795,0.143548387096774,26.3693386028114
"357",279,-7.99277,73.9559,12.9495,12.25,9.0981,4.5269,6.087,2.4169,36.4216,133.6963,9.6,"WA1",279,0.220266017715111,0.0630201540559305,0.117844553211609,0.108425164612493,0.0860592985590018,0.150387096774193,25.7541798824858
"358",279.5,-6.93021,73.4297,12.8861,12.25,9.3796,4.6492,6.3357,2.3843,35.6416,133.283,9.6,"WA1",279.5,0.217579186710246,0.0620174220277616,0.116179552057585,0.106874632643067,0.0848314314831246,0.17141935483871,25.2027085365364
"359",280,-4.68095,71.3257,12.761,12.25,9.6054,4.7601,6.5545,2.4047,35.1746,132.9893,9.6,"WA1",280,0.206835947572584,0.0580763590335707,0.109583708606234,0.100734992507454,0.0799728182918207,0.158258064516129,24.8724499273291
"360",280.5,-4.93269,72.6362,12.7872,12.25,9.405,4.8578,6.7237,2.3854,34.9341,132.9052,9.6,"WA1",280.5,0.21352749457349,0.0605183263624721,0.113680458882642,0.104547864504146,0.0829895289921871,0.170709677419355,24.7024339347762
"361",281,-5.25422,73.3307,12.835,12.25,8.9973,4.9578,7.0303,2.4027,35.638,132.6913,9.6,"WA1",281,0.217073682587323,0.0618295376892936,0.115866988991168,0.106583588415845,0.0846009936974025,0.159548387096774,25.2001240045344
"362",281.5,-5.60867,73.4582,12.8509,12.25,8.6269,5.0971,7.2006,2.4352,35.511,132.30521,9.6,"WA1",281.5,0.21772471062442,0.062071555112851,0.116269572946097,0.106958457695053,0.0848978033143117,0.13858064516129,25.1102601101145
"363",282,-5.28231,73.223,12.8204,12.25,8.8494,5.2621,7.2073,2.3895,34.432,130.54601,9.6,"WA1",282,0.216523755374811,0.0616254187425195,0.115527206925122,0.106267210027461,0.0843505114650727,0.168064516129032,24.3473907193521
"364",282.5,-2.82225,72.3642,12.7924,12.25,10.372,5.2198,7.0921,2.378,33.5131,129.5249,9.6,"WA1",282.5,0.212138634761016,0.0600080332298526,0.11282703233527,0.103753430394819,0.0823608194511102,0.175483870967742,23.6976651402514
"365",283,-4.38308,72.5357,12.7729,12.25,10.2651,4.9457,6.9509,2.3649,34.6549,129.0703,9.6,"WA1",283,0.21301433129719,0.0603295687986871,0.113364938907555,0.104254145909837,0.0827570720006126,0.183935483870968,24.5050599496535
"366",283.5,-7.81093,73.6013,12.7813,12.25,9.3133,4.7744,6.8243,2.3414,35.9991,128.06821,9.6,"WA1",283.5,0.218455393856644,0.0623436657867881,0.116721847184883,0.107379615383616,0.0852312876233226,0.199096774193548,25.455597030275
"367",284,-12.30937,74.7643,12.7861,12.25,8.3222,4.6074,6.7919,2.3939,36.8499,127.3502,9.6,"WA1",284,0.224393790775418,0.0645741740679894,0.120414604212344,0.110819041274452,0.0879557457280734,0.165225806451613,26.0570760982225
"368",284.5,-15.24331,75.9272,12.7761,12.25,7.8443,4.4703,6.6646,2.4245,36.3729,127.2494,9.6,"WA1",284.5,0.230331677083966,0.0668387164983872,0.124137565380235,0.114287866410131,0.0907054515446073,0.145483870967742,25.7197299749308
"369",285,-16.82004,76.1977,12.7968,12.25,7.7093,4.3934,6.216,2.3884,35.966,128.2607,9.6,"WA1",285,0.231712877743062,0.0673704296856553,0.125007958621862,0.115099020932935,0.0913487465404226,0.168774193548387,25.4320825015217
"370",285.5,-15.55008,76.4409,12.8307,12.25,7.8782,4.3404,6.0193,2.3733,35.4695,130.34219,9.6,"WA1",285.5,0.232954681810685,0.0678500907369352,0.12579193215596,0.115829692966213,0.0919283148228635,0.178516129032258,25.0810416276749
"371",286,-13.70952,77.6581,12.7893,12.25,8.2403,4.3035,5.9403,2.3875,36.2739,132.8611,9.6,"WA1",286,0.239169829471503,0.0702738532235159,0.129736013202856,0.119506396276635,0.0948461716185183,0.169354838709677,25.6498002162921
"372",286.5,-13.88346,78.2639,12.7774,12.25,8.2266,4.2691,5.797,2.3953,37.0783,133.8358,9.6,"WA1",286.5,0.242263106215607,0.0714946344408644,0.131711682543671,0.121348601284972,0.0963091356438881,0.164322580645161,26.218574835415
"373",287,-14.1669,77.5449,12.791,12.25,7.8732,4.3255,5.8304,2.383,37.8827,134.14439,9.6,"WA1",287,0.238591818696606,0.0700468095853692,0.129367777469887,0.119163070435221,0.0945735972831858,0.172258064516129,26.7873909902662
"374",287.5,-12.96354,77.0786,12.7828,12.25,8.0824,4.3854,5.8195,2.4009,37.5434,134.66119,9.6,"WA1",287.5,0.23621084321662,0.0691150988808198,0.127854026759632,0.1177518345583,0.0934534221744029,0.160709677419355,26.5474359511462
"375",288,-12.39998,77.7206,12.841,12.25,9.0429,4.3888,5.6964,2.4176,36.5393,135.5217,9.6,"WA1",288,0.239488960862237,0.0703993528760921,0.129939450032193,0.119696075934128,0.094996772509845,0.149935483870968,25.8374043311177
"376",288.5,-12.32181,79.544,12.9571,12.25,9.7642,4.2608,5.7364,2.3791,35.8956,136.5714,9.6,"WA1",288.5,0.24879942770806,0.0741063097883463,0.135914386896996,0.125268389222831,0.0994242782563273,0.174774193548387,25.3823230357145
"377",289,-12.35185,79.74,13.0038,12.25,8.1343,4.2628,5.8823,2.3512,35.5045,136.84641,9.6,"WA1",289,0.249800223749401,0.0745100703164133,0.136561244163479,0.125871817492111,0.0999041227229146,0.192774193548387,25.1058427675681
"378",289.5,-10.99959,77.7559,13.0505,12.25,7.1682,4.3595,6.1082,2.3486,34.7629,136.9464,9.6,"WA1",289.5,0.239669206271723,0.0704702804833249,0.130054390931709,0.119803245546723,0.0950818655960711,0.194451612903226,24.5814668789289
"379",290,-6.22664,75.1046,13.0749,12.25,7.7122,4.5855,6.3875,2.3755,33.4848,137.48891,9.6,"WA1",290,0.226131397371685,0.0652332827691485,0.121500886138254,0.111831043370269,0.0887577403607869,0.177096774193548,23.6776602972869
"380",290.5,-5.52057,72.2843,13.0645,12.25,8.7228,4.7673,6.6768,2.3904,33.1563,136.0351,9.6,"WA1",290.5,0.211730657191102,0.0598584796818558,0.112576650360569,0.103520370083639,0.0821763936140296,0.167483870967742,23.4453436798977
"381",291,-5.23411,69.7626,13.0542,12.25,8.2337,5.0171,6.9794,2.3928,33.3891,132.8607,9.6,"WA1",291,0.19885459914289,0.0552179760125379,0.104746744039312,0.096235550462701,0.0764152104030407,0.165935483870968,23.6099505865092
"382",291.5,-3.75775,68.5406,13.0439,12.25,8.9466,5.5771,7.3337,2.3988,33.3395,130.80299,9.6,"WA1",291.5,0.192614942191263,0.0530237459430027,0.101002401790379,0.0927543545005673,0.0736641974913262,0.162064516129032,23.5748650596073
"383",292,-2.59769,68.404,13.0229,12.25,10.9133,5.9109,7.706,2.4358,33.0938,129.1291,9.6,"WA1",292,0.191917448623676,0.052780641026226,0.100585853454045,0.0923671859405728,0.0733583092373436,0.138193548387097,23.4010544195856
"384",292.5,-4.29763,69.0602,13.0348,12.25,12.6405,6.1385,8.07,2.3933,33.1026,127.638,9.6,"WA1",292.5,0.195268072921267,0.0539524534295804,0.102590556159164,0.0942306897913883,0.0748307253270289,0.165612903225806,23.4073658748023
"385",293,-5.38417,69.6714,13.0048,12.25,10.9748,6.1411,8.3473,2.3584,34.7317,127.0594,9.6,"WA1",293,0.198388922617531,0.0550530015401788,0.1044661774417,0.0959746436798101,0.076208986718402,0.188129032258064,24.5593808698711
"386",293.5,-6.5022,70.2787,12.9243,12.25,9.611,6.1668,8.4501,2.3651,35.9803,126.6005,9.6,"WA1",293.5,0.201489858515013,0.0561552865462304,0.106337885143186,0.0977153701684015,0.0775850153486622,0.183806451612903,25.4422460968136
"387",294,-7.44495,70.6017,12.9053,12.25,8.7282,6.1425,8.3134,2.3926,37.2674,125.3596,9.6,"WA1",294,0.203139129542325,0.0567451313212768,0.107336658580205,0.0986444140386771,0.0783195538433644,0.166064516129032,26.3522928811092
"388",294.5,-6.99068,70.5044,12.9369,12.25,8.4562,6.1225,8.1405,2.3902,36.299,125.3841,9.6,"WA1",294.5,0.20264230579323,0.0565671847745118,0.107035549302818,0.0983643148979603,0.0780980860938008,0.167612903225806,25.667542686098
"389",295,-4.21263,69.3976,12.9612,12.25,9.3911,6.0936,8.2391,2.396,34.6991,125.8028,9.6,"WA1",295,0.196990871821005,0.0545588983700076,0.103624949685697,0.095192417805239,0.0755907489674714,0.163870967741935,24.5362425251307
"390",295.5,-0.48066,69.3602,12.975,12.25,10.1276,5.994,8.3615,2.4195,33.1311,127.0396,9.6,"WA1",295.5,0.196799903596789,0.0544915432464694,0.103510167803261,0.0950856929702479,0.0755064030995512,0.148709677419355,23.4274614691622
"391",296,0,70.039,13.0798,12.25,10.1567,5.8672,8.3041,2.3977,32.2216,127.1346,9.6,"WA1",296,0.200265925805271,0.055719169562242,0.105598164851567,0.0970273667857025,0.0770411154794678,0.162774193548387,22.7844025815698
"392",296.5,0.25098,70.4212,13.0218,12.25,8.6502,5.7802,7.9484,2.3985,32.1197,126.7372,9.6,"WA1",296.5,0.202217478085886,0.0564152046591395,0.106778239000169,0.0981249667229518,0.0779088463094852,0.162258064516129,22.7123474763123
