DEPT,SP,GR,CALI,BITSIZE,LL8,ILM,ILD,RHOB,NPHI,DT,MUDWGT,well_name,DEPTH
1105.5,-21.27284,93.6998,13.3255,12.25,14.6034,10.9231,13.6746,2.4866,37.5819,112.1764,9.8,WA1,1105.5
1106.0,-20.51982,92.5509,13.3211,12.25,14.328,10.6265,13.4595,2.496,37.1977,113.6689,9.8,WA1,1106.0
1106.5,-19.16389,93.0146,13.3115,12.25,14.091,10.397,13.2477,2.4861,36.8135,114.3129,9.8,WA1,1106.5
1107.0,-18.27728,92.8338,13.2504,12.25,13.8579,10.1365,13.0393,2.4883,36.4294,114.8224,9.8,WA1,1107.0
1107.5,-18.28525,90.9596,13.1958,12.25,13.5982,9.9362,12.8342,2.4932,36.4168,115.0623,9.8,WA1,1107.5
1108.0,-18.66574,88.9448,13.2023,12.25,13.2671,9.77,12.6323,2.4981,36.1891,114.6694,9.8,WA1,1108.0
1108.5,-18.91681,89.2701,13.1979,12.25,13.0977,9.8243,12.5232,2.4929,35.6828,114.0121,9.8,WA1,1108.5
1109.0,-18.97309,90.4363,13.1898,12.25,13.4572,9.8959,12.529,2.496,35.2162,113.0342,9.8,WA1,1109.0
1109.5,-19.00447,92.0083,13.1829,12.25,13.8285,10.0055,12.5348,2.5281,35.8191,112.4739,9.8,WA1,1109.5
1110.0,-19.06175,93.2948,13.2182,12.25,14.34,10.1748,12.5941,2.5214,36.337,112.3051,9.8,WA1,1110.0
1110.5,-19.24272,93.7021,13.2453,12.25,14.5308,10.2119,12.7226,2.4797,36.7592,112.0385,9.8,WA1,1110.5
1111.0,-19.0131,94.0338,13.2475,12.25,14.4888,10.2471,12.8524,2.4762,36.8567,111.595,9.8,WA1,1111.0
1111.5,-19.10778,94.6989,13.2521,12.25,14.447,10.2802,12.9836,2.4638,36.854,111.0468,9.8,WA1,1111.5
1112.0,-18.97796,94.9354,13.2595,12.25,14.326,10.3135,13.0011,2.4799,37.0519,110.2347,9.8,WA1,1112.0
1112.5,-18.69754,94.9982,13.2479,12.25,14.1442,10.3468,12.9591,2.4922,37.6079,110.8934,9.8,WA1,1112.5
1113.0,-18.32402,95.192,13.2048,12.25,13.9719,10.3412,12.9173,2.4864,37.3881,111.4561,9.8,WA1,1113.0
1113.5,-18.1502,94.7024,13.17,12.25,13.8372,10.3121,12.8756,2.4725,36.787,111.5803,9.8,WA1,1113.5
1114.0,-18.26407,92.4377,13.1961,12.25,13.7762,10.2912,12.8677,2.4689,36.464,111.57,9.8,WA1,1114.0
1114.5,-18.49105,89.5716,13.214,12.25,13.7699,10.3127,12.8618,2.4746,36.8952,111.4169,9.8,WA1,1114.5
1115.0,-18.87874,88.7549,13.2193,12.25,13.8677,10.3752,12.8558,2.4914,36.5549,111.1969,9.8,WA1,1115.0
1115.5,-19.24171,90.4166,13.1311,12.25,13.997,10.4209,12.8857,2.4675,34.9072,111.9112,9.8,WA1,1115.5
1116.0,-19.17519,93.2165,13.2313,12.25,14.1528,10.5305,13.0096,2.4458,33.6553,113.317,9.8,WA1,1116.0
1116.5,-18.87417,93.8451,13.1344,12.25,14.4522,10.5519,13.1347,2.4263,33.2747,112.1046,9.8,WA1,1116.5
1117.0,-17.89785,93.3035,13.0539,12.25,14.7663,10.5618,13.2609,2.4429,33.4625,109.995,9.8,WA1,1117.0
1117.5,-16.69483,93.2575,13.0352,12.25,15.0872,10.8244,13.4478,2.4616,33.9243,109.2061,9.8,WA1,1117.5
1118.0,-16.28321,93.4031,13.1298,12.25,15.3549,10.8595,13.6761,2.4848,34.6929,108.9058,9.8,WA1,1118.0
1118.5,-16.45378,92.5648,13.1633,12.25,15.3641,10.8923,13.8921,2.4817,34.9601,110.0239,9.8,WA1,1118.5
1119.0,-16.48856,91.715,13.1752,12.25,15.2484,10.9572,13.8324,2.4871,35.303,110.8696,9.8,WA1,1119.0
1119.5,-15.87084,92.0275,13.0916,12.25,15.1031,11.0003,13.7641,2.4739,34.2492,111.2286,9.8,WA1,1119.5
1120.0,-15.42712,92.1871,13.1261,12.25,14.936,11.0236,13.6427,2.4637,33.4687,110.2481,9.8,WA1,1120.0
1120.5,-15.8796,90.9561,13.1753,12.25,14.7708,10.9795,13.5223,2.4587,34.1286,110.0465,9.8,WA1,1120.5
1121.0,-16.08418,89.4797,13.2112,12.25,14.6291,10.8598,13.3349,2.4696,35.1916,110.1533,9.8,WA1,1121.0
1121.5,-16.02436,89.0732,13.0941,12.25,14.4613,10.6684,13.1034,2.4793,36.1529,110.3364,9.8,WA1,1121.5
1122.0,-15.88834,89.6931,13.1811,12.25,14.1309,10.3637,12.876,2.4685,37.3316,111.8094,9.8,WA1,1122.0
1122.5,-15.50322,90.8599,12.9471,12.25,13.763,10.1285,12.6525,2.4456,37.4868,112.5969,9.8,WA1,1122.5
1123.0,-15.23419,92.0018,12.84,12.25,13.554,9.9612,12.4329,2.4274,37.3037,112.7325,9.8,WA1,1123.0
1123.5,-15.13457,92.5752,12.9649,12.25,13.4708,9.8929,12.3152,2.4396,36.8679,112.5629,9.8,WA1,1123.5
1124.0,-15.04975,93.4095,13.0867,12.25,13.4202,9.8237,12.2022,2.4406,36.5793,112.3477,9.8,WA1,1124.0
1124.5,-15.09433,95.2171,13.0527,12.25,13.5443,9.7921,12.0902,2.4565,36.11,112.3839,9.8,WA1,1124.5
1125.0,-15.06081,96.2224,12.9617,12.25,13.6691,9.8024,12.0782,2.4636,34.9257,112.672,9.8,WA1,1125.0
1125.5,-15.17468,96.3978,12.9364,12.25,13.7946,9.7632,12.0954,2.4627,34.6054,113.0539,9.8,WA1,1125.5
1126.0,-15.89976,96.0375,12.9548,12.25,13.6688,9.6648,12.1126,2.4618,35.7468,113.4931,9.8,WA1,1126.0
1126.5,-15.08604,95.1852,12.9846,12.25,13.7041,9.851,12.1299,2.4514,36.8731,112.7721,9.8,WA1,1126.5
1127.0,-14.60712,94.3655,12.6998,12.25,14.1383,9.8714,12.1472,2.4505,37.8758,112.941,9.8,WA1,1127.0
1127.5,-14.5901,93.7999,13.1412,12.25,14.1214,9.8573,12.1645,2.4694,38.1734,113.4154,9.8,WA1,1127.5
1128.0,-15.02499,93.542,13.1334,12.25,13.9315,9.8915,12.1818,2.4983,38.6043,113.5198,9.8,WA1,1128.0
1128.5,-14.65695,91.7316,12.8776,12.25,13.8366,9.9007,12.1992,2.48,38.9787,112.6044,9.8,WA1,1128.5
1129.0,-14.25724,90.5128,12.9684,12.25,13.952,9.872,12.2166,2.4657,38.9574,112.3134,9.8,WA1,1129.0
1129.5,-14.20882,90.5661,12.9629,12.25,14.0061,9.8494,12.234,2.4873,39.0167,112.5665,9.8,WA1,1129.5
1130.0,-14.329,90.0713,12.9452,12.25,14.0061,9.8268,12.2515,2.4686,38.4902,113.0305,9.8,WA1,1130.0
1130.5,-14.37717,89.3906,12.9798,12.25,14.0061,9.815,12.2689,2.4532,37.6012,113.284,9.8,WA1,1130.5
1131.0,-14.66655,89.5733,13.0164,12.25,14.0061,9.8157,12.2864,2.4475,36.1716,113.0252,9.8,WA1,1131.0
1131.5,-15.09083,91.0682,12.9308,12.25,14.0169,9.8442,12.3039,2.4362,34.615,113.1103,9.8,WA1,1131.5
1132.0,-14.72871,92.241,12.9651,12.25,14.0382,9.8234,12.3215,2.4524,34.1168,113.3999,9.8,WA1,1132.0
1132.5,-13.58579,91.136,12.9631,12.25,14.0596,9.8396,12.339,2.4572,34.2463,113.5046,9.8,WA1,1132.5
1133.0,-12.71537,91.0472,12.9704,12.25,14.081,9.8163,12.3566,2.4436,33.9886,113.2957,9.8,WA1,1133.0
1133.5,-12.33475,91.5791,13.0234,12.25,14.1025,9.8844,12.3742,2.4505,34.479,112.5475,9.8,WA1,1133.5
1134.0,-13.05983,92.252,13.1622,12.25,14.2237,9.9178,12.3919,2.4645,35.4725,111.2626,9.8,WA1,1134.0
1134.5,-13.9212,92.466,13.0308,12.25,14.4204,9.9512,12.4095,2.4654,36.3565,111.0651,9.8,WA1,1134.5
1135.0,-14.75608,92.7242,13.0474,12.25,14.8518,9.9848,12.4272,2.4752,37.0071,111.5358,9.8,WA1,1135.0
1135.5,-15.26466,92.7425,13.1841,12.25,14.6784,10.0186,12.4449,2.4523,36.9728,111.9743,9.8,WA1,1135.5
1136.0,-15.66344,92.5102,13.1881,12.25,14.182,10.0363,12.4605,2.4573,36.4023,112.3428,9.8,WA1,1136.0
1136.5,-16.02481,92.0805,13.1478,12.25,14.1161,10.0267,12.448,2.4834,36.0329,112.5108,9.8,WA1,1136.5
1137.0,-16.07379,91.775,13.165,12.25,14.0504,10.0069,12.4356,2.4502,35.4776,112.6207,9.8,WA1,1137.0
1137.5,-15.71537,91.8062,13.3528,12.25,14.0071,9.9946,12.4231,2.4373,35.5788,112.7542,9.8,WA1,1137.5
1138.0,-15.43635,91.0398,13.1863,12.25,14.0898,9.9823,12.4107,2.4333,36.1922,112.7334,9.8,WA1,1138.0
1138.5,-15.08183,88.9866,13.0979,12.25,14.1729,9.9717,12.3983,2.4406,36.6832,112.262,9.8,WA1,1138.5
1139.0,-15.11501,88.2293,12.9954,12.25,14.2467,9.9639,12.3859,2.4417,36.0203,111.7222,9.8,WA1,1139.0
1139.5,-16.07619,87.8218,12.8336,12.25,14.3081,9.956,12.3735,2.4474,35.1969,112.0101,9.8,WA1,1139.5
1140.0,-16.87796,87.5609,13.0753,12.25,14.309,9.9561,12.3611,2.4463,34.562,112.4941,9.8,WA1,1140.0
1140.5,-16.28035,87.9002,13.2626,12.25,14.2545,9.9622,12.3488,2.4432,34.2832,112.3885,9.8,WA1,1140.5
1141.0,-16.43293,88.2804,13.2441,12.25,14.2003,9.9682,12.3364,2.466,34.7475,111.7485,9.8,WA1,1141.0
1141.5,-16.555,88.8103,13.1477,12.25,14.1463,9.985,12.3292,2.4877,35.6602,110.8785,9.8,WA1,1141.5
1142.0,-16.72858,88.1901,12.8103,12.25,14.2582,10.0136,12.3709,2.4645,36.8951,111.0529,9.8,WA1,1142.0
1142.5,-17.03836,88.6657,13.0215,12.25,14.4339,10.0444,12.4128,2.408,37.0141,111.5342,9.8,WA1,1142.5
1143.0,-17.56144,89.7882,13.2284,12.25,14.6118,10.0178,12.4548,2.4215,36.5516,111.91,9.8,WA1,1143.0
1143.5,-17.96612,92.7402,13.1441,12.25,14.4149,10.013,12.497,2.4547,36.4821,112.1083,9.8,WA1,1143.5
1144.0,-17.9611,95.3871,13.0359,12.25,14.2613,10.0571,12.5393,2.4384,36.5031,112.2256,9.8,WA1,1144.0
1144.5,-17.93957,97.0403,12.927,12.25,14.3161,10.1013,12.5818,2.4084,36.543,112.1321,9.8,WA1,1144.5
1145.0,-18.27365,97.2245,12.8683,12.25,14.456,10.1676,12.6243,2.4062,36.428,112.1035,9.8,WA1,1145.0
1145.5,-18.38544,96.387,12.8228,12.25,14.6631,10.1392,12.6671,2.4508,35.2448,112.0567,9.8,WA1,1145.5
1146.0,-18.11701,93.8987,12.6994,12.25,14.8731,10.2101,12.71,2.4811,34.1568,111.2521,9.8,WA1,1146.0
1146.5,-18.00359,90.3287,12.6663,12.25,15.0633,10.2748,12.753,2.4798,35.3924,110.715,9.8,WA1,1146.5
1147.0,-18.11537,89.0786,12.7114,12.25,14.8837,10.2369,12.835,2.4657,36.3779,110.571,9.8,WA1,1147.0
1147.5,-18.27375,89.6212,12.7755,12.25,14.6964,10.221,12.9281,2.4486,36.957,110.3196,9.8,WA1,1147.5
1148.0,-18.71323,90.2572,12.9885,12.25,14.4543,10.1871,13.0219,2.4225,37.4922,110.8714,9.8,WA1,1148.0
1148.5,-19.32831,90.4653,13.3025,12.25,14.2162,10.1497,13.1164,2.4126,37.8651,111.6434,9.8,WA1,1148.5
1149.0,-19.68168,89.7202,13.0521,12.25,13.982,10.1402,13.0581,2.3811,38.3222,112.1021,9.8,WA1,1149.0
1149.5,-19.59376,88.7175,13.0762,12.25,14.1486,10.1084,12.9936,2.3409,38.4851,111.9689,9.8,WA1,1149.5
1150.0,-19.38524,87.4739,13.2326,12.25,14.3372,10.1979,12.9294,2.3334,37.4214,110.9547,9.8,WA1,1150.0
1150.5,-19.18242,87.2315,12.9553,12.25,14.5358,10.2536,12.8655,2.412,35.8889,109.4313,9.8,WA1,1150.5
1151.0,-19.0393,87.609,12.63,12.25,14.644,10.1963,12.8019,2.4639,34.675,108.8114,9.8,WA1,1151.0
1151.5,-19.20407,87.9894,12.6704,12.25,14.4609,10.2224,12.7387,2.4666,34.3648,108.649,9.8,WA1,1151.5
1152.0,-19.49805,87.6527,12.7493,12.25,14.288,10.2157,12.6809,2.4422,35.0734,109.1238,9.8,WA1,1152.0
1152.5,-19.77024,86.8819,12.9469,12.25,14.1158,10.1535,12.6252,2.3731,36.6785,109.9344,9.8,WA1,1152.5
1153.0,-19.98581,86.9138,13.2995,12.25,13.9218,10.1066,12.5698,2.313,38.2333,110.6221,9.8,WA1,1153.0
1153.5,-20.31339,87.6292,13.0748,12.25,13.9239,10.0218,12.5146,2.3194,39.1425,111.1742,9.8,WA1,1153.5
1154.0,-20.79037,88.9007,13.2336,12.25,14.0274,9.758,12.4596,2.2763,38.9743,111.7268,9.8,WA1,1154.0
1154.5,-21.24715,90.1411,13.1436,12.25,14.1316,9.8237,12.4049,2.2427,38.1878,112.2967,9.8,WA1,1154.5
1155.0,-21.51302,90.0508,13.1566,12.25,14.2366,9.8495,12.3616,2.2544,37.7231,112.3566,9.8,WA1,1155.0
1155.5,-21.53951,90.3521,13.1603,12.25,14.3051,9.9401,12.5356,2.353,37.4599,112.2942,9.8,WA1,1155.5
1156.0,-21.30659,91.8923,13.1671,12.25,14.3565,10.0343,12.7957,2.4445,36.724,112.4464,9.8,WA1,1156.0
1156.5,-20.91297,91.0745,13.1681,12.25,14.5609,10.2972,13.1584,2.4684,36.0221,111.1742,9.8,WA1,1156.5
1157.0,-20.50455,89.4206,13.0104,12.25,14.8607,10.6608,13.525,2.4467,35.2998,110.3499,9.8,WA1,1157.0
1157.5,-19.82682,88.0693,12.9352,12.25,15.1665,11.0035,13.8437,2.4462,35.0418,110.0993,9.8,WA1,1157.5
1158.0,-19.8791,87.2944,12.8898,12.25,15.4768,11.3459,14.17,2.4462,35.553,109.6666,9.8,WA1,1158.0
1158.5,-19.94668,87.6077,12.8054,12.25,15.7935,11.71,14.5039,2.4279,36.1001,109.144,9.8,WA1,1158.5
1159.0,-20.12786,87.5415,12.8106,12.25,16.1167,12.0261,14.8375,2.4167,35.2782,107.5078,9.8,WA1,1159.0
1159.5,-20.83703,86.2683,12.8037,12.25,16.5214,12.2831,15.16,2.4368,34.3498,105.6398,9.8,WA1,1159.5
1160.0,-21.56001,84.2808,12.6239,12.25,17.0245,12.5403,15.4191,2.437,33.8443,104.6174,9.8,WA1,1160.0
1160.5,-22.0074,82.4847,12.4618,12.25,17.3616,12.7121,15.473,2.4349,33.3144,103.2162,9.8,WA1,1160.5
1161.0,-21.99627,82.1052,12.4491,12.25,17.1523,12.8377,15.5271,2.4576,32.3833,102.5117,9.8,WA1,1161.0
1161.5,-21.93745,83.8668,12.6136,12.25,16.7817,12.9099,15.6027,2.4946,32.6849,102.6042,9.8,WA1,1161.5
1162.0,-22.13723,87.8924,12.5849,12.25,16.2555,12.9373,15.6183,2.4752,34.0083,102.8546,9.8,WA1,1162.0
1162.5,-22.39381,90.4558,12.4097,12.25,16.549,12.9759,15.4599,2.4734,35.048,103.258,9.8,WA1,1162.5
1163.0,-22.28308,92.6504,12.1798,12.25,17.0911,13.0975,15.3349,2.4963,34.8081,103.7061,9.8,WA1,1163.0
1163.5,-21.96046,90.7709,12.3784,12.25,17.9719,13.0209,15.342,2.5183,34.5681,103.7436,9.8,WA1,1163.5
1164.0,-21.75945,89.5774,12.4086,12.25,17.4396,12.9689,15.349,2.5201,34.4867,103.5952,9.8,WA1,1164.0
1164.5,-22.41433,89.5035,12.4468,12.25,16.983,13.0647,15.4536,2.5198,34.4171,103.3183,9.8,WA1,1164.5
1165.0,-22.9143,89.6122,12.4878,12.25,16.6466,13.2784,15.5833,2.5155,34.3302,102.8008,9.8,WA1,1165.0
1165.5,-22.99988,89.7209,12.5227,12.25,16.9047,13.4506,15.7117,2.5114,33.9386,102.1102,9.8,WA1,1165.5
1166.0,-22.79786,89.8297,12.5501,12.25,17.7181,13.4206,15.8157,2.5012,32.9148,101.7351,9.8,WA1,1166.0
1166.5,-22.76193,89.9384,12.7355,12.25,17.9209,13.2882,15.9203,2.4909,32.3958,101.9154,9.8,WA1,1166.5
1167.0,-22.98992,89.5677,12.7796,12.25,17.2277,13.2182,15.9077,2.4901,32.397,102.3751,9.8,WA1,1167.0
1167.5,-23.2393,88.5786,12.5879,12.25,16.9317,13.115,15.8753,2.4989,33.1133,103.072,9.8,WA1,1167.5
1168.0,-23.17547,87.7332,12.5263,12.25,16.6268,13.1486,15.843,2.495,34.1756,103.7366,9.8,WA1,1168.0
1168.5,-22.97265,87.8418,12.5484,12.25,16.4158,13.0715,15.8107,2.483,35.1002,103.805,9.8,WA1,1168.5
1169.0,-23.09204,87.5903,12.4852,12.25,16.7992,13.0431,15.7785,2.4623,35.3801,103.1811,9.8,WA1,1169.0
1169.5,-23.87621,88.1293,12.4452,12.25,17.1915,13.0147,15.7464,2.4959,35.2394,102.7059,9.8,WA1,1169.5
1170.0,-24.58239,87.6854,12.4861,12.25,18.4365,12.9864,15.6314,2.4922,34.4643,102.3773,9.8,WA1,1170.0
1170.5,-24.64556,85.7641,12.5229,12.25,17.2935,12.8177,15.5146,2.4623,32.9803,102.2742,9.8,WA1,1170.5
1171.0,-24.11355,85.0114,12.455,12.25,16.6067,12.6839,15.5458,2.4291,33.3391,102.663,9.8,WA1,1171.0
1171.5,-24.11952,85.8116,12.2114,12.25,16.4001,12.8362,15.5771,2.4447,34.3978,103.4822,9.8,WA1,1171.5
1172.0,-24.25811,88.0298,12.1863,12.25,16.8571,12.9205,15.6084,2.471,35.1539,103.7157,9.8,WA1,1172.0
1172.5,-24.36388,89.5938,12.412,12.25,17.0429,12.841,15.7136,2.4924,35.5774,103.5807,9.8,WA1,1172.5
1173.0,-24.03066,90.1251,12.636,12.25,16.8295,12.7834,15.9573,2.493,35.2069,102.97,9.8,WA1,1173.0
1173.5,-23.54864,89.2142,12.8569,12.25,16.6188,12.7906,16.2048,2.4293,34.8364,103.4452,9.8,WA1,1173.5
1174.0,-23.15762,87.8288,12.7545,12.25,16.4107,12.8191,16.1176,2.4401,34.8051,103.9945,9.8,WA1,1174.0
1174.5,-22.6686,88.8714,12.6546,12.25,16.5353,12.8055,16.0164,2.4875,35.2956,104.1779,9.8,WA1,1174.5
1175.0,-21.99277,89.6283,12.6954,12.25,16.6791,12.9236,15.9158,2.4997,35.8647,104.2833,9.8,WA1,1175.0
1175.5,-21.83756,89.8423,12.8828,12.25,16.8896,12.9303,15.8955,2.5248,37.1696,104.1546,9.8,WA1,1175.5
1176.0,-21.83643,90.2093,12.9314,12.25,17.2044,12.999,15.9729,2.5311,38.1543,104.0426,9.8,WA1,1176.0
1176.5,-21.84621,90.4837,12.98,12.25,17.5251,13.0479,16.0508,2.5301,37.6161,103.8271,9.8,WA1,1176.5
1177.0,-21.89399,89.7207,13.103,12.25,17.7398,13.1133,16.1546,2.5188,37.0396,103.2542,9.8,WA1,1177.0
1177.5,-22.06107,87.7732,13.3223,12.25,17.5226,13.0894,16.2951,2.514,35.767,103.0735,9.8,WA1,1177.5
1178.0,-21.95104,85.7331,13.2122,12.25,17.308,13.0744,16.4368,2.4881,34.7917,103.282,9.8,WA1,1178.0
1178.5,-21.54692,84.8001,13.0663,12.25,17.0698,13.1059,16.3786,2.4804,34.9124,103.5949,9.8,WA1,1178.5
1179.0,-21.2087,84.5603,13.024,12.25,16.8288,13.1783,16.2898,2.476,35.1528,103.7851,9.8,WA1,1179.0
1179.5,-20.59218,84.9117,12.9816,12.25,17.0137,13.1339,16.2119,2.4968,34.9209,104.0251,9.8,WA1,1179.5
1180.0,-20.06646,86.6709,13.2035,12.25,16.9769,13.1658,16.1903,2.4793,33.2959,104.2651,9.8,WA1,1180.0
1180.5,-19.58844,88.7391,13.2524,12.25,16.7055,13.146,16.1688,2.4698,31.4457,103.7967,9.8,WA1,1180.5
1181.0,-19.38872,88.7679,13.0911,12.25,16.6522,13.1466,16.1473,2.4767,30.4369,103.6548,9.8,WA1,1181.0
1181.5,-19.32179,86.9556,13.1046,12.25,16.9789,13.1783,16.1258,2.4963,30.8146,103.5583,9.8,WA1,1181.5
1182.0,-19.30177,86.1219,13.1514,12.25,17.2255,13.166,16.1044,2.5012,31.1924,103.4292,9.8,WA1,1182.0
1182.5,-19.38196,85.6936,13.1325,12.25,17.0076,13.1366,16.1292,2.5062,32.0069,102.9925,9.8,WA1,1182.5
1183.0,-19.50563,85.4775,13.1822,12.25,17.0262,13.1872,16.1831,2.5115,32.4397,102.224,9.8,WA1,1183.0
1183.5,-19.45521,83.8181,13.662,12.25,17.3266,13.2447,16.2016,2.4963,31.4659,101.7732,9.8,WA1,1183.5
1184.0,-19.328,86.0611,13.2916,12.25,17.6322,13.3082,16.168,2.5048,30.5306,101.0346,9.8,WA1,1184.0
1184.5,-19.41857,86.7838,12.9736,12.25,18.7686,13.2707,16.1345,2.5029,31.0475,100.2633,9.8,WA1,1184.5
1185.0,-19.50935,86.0094,13.3053,12.25,20.493,13.1355,16.1011,2.473,31.4069,100.1679,9.8,WA1,1185.0
1185.5,-19.39693,84.7545,13.1183,12.25,18.4136,12.9663,16.0678,2.4645,31.4615,100.5865,9.8,WA1,1185.5
1186.0,-18.61121,85.3353,13.101,12.25,16.6845,12.9046,16.0345,2.4718,31.4608,101.1066,9.8,WA1,1186.0
1186.5,-18.80589,87.2472,12.992,12.25,16.2373,12.9127,16.0013,2.4609,31.4654,101.2698,9.8,WA1,1186.5
1187.0,-18.68136,87.8229,12.906,12.25,16.3174,12.8988,15.978,2.4569,31.5615,101.2,9.8,WA1,1187.0
1187.5,-18.56684,87.4641,12.8599,12.25,16.3724,13.0117,15.978,2.4658,31.9233,101.5077,9.8,WA1,1187.5
1188.0,-18.29092,85.031,12.8605,12.25,16.8438,13.1304,15.978,2.4748,32.4811,101.8449,9.8,WA1,1188.0
1188.5,-17.8835,82.0901,12.9124,12.25,17.4802,13.156,15.978,2.4988,32.8903,102.1536,9.8,WA1,1188.5
1189.0,-17.74988,80.7198,12.9225,12.25,17.9716,13.0896,15.978,2.4854,32.7091,102.6808,9.8,WA1,1189.0
1189.5,-17.82236,79.686,12.8951,12.25,17.4472,12.9734,15.9591,2.4971,32.3935,103.0768,9.8,WA1,1189.5
1190.0,-17.89844,79.058,12.9026,12.25,17.0472,12.8629,15.9255,2.4738,32.1991,103.3688,9.8,WA1,1190.0
1190.5,-17.92831,79.679,12.9024,12.25,16.6564,12.8472,15.892,2.4467,32.7143,103.688,9.8,WA1,1190.5
1191.0,-17.93619,81.9672,12.8862,12.25,16.2889,12.9045,15.8537,2.4742,33.8582,103.7574,9.8,WA1,1191.0
1191.5,-17.86757,84.6113,12.6985,12.25,16.9796,12.9973,15.7494,2.4823,34.7751,103.4344,9.8,WA1,1191.5
1192.0,-18.03645,86.2024,12.7226,12.25,17.2778,12.9433,15.6458,2.4984,35.2911,103.4501,9.8,WA1,1192.0
1192.5,-18.46013,85.5542,12.7448,12.25,16.9983,12.873,15.6147,2.5063,34.5637,103.6258,9.8,WA1,1192.5
1193.0,-18.81711,84.5752,12.9032,12.25,16.7234,12.8831,15.5979,2.4714,34.5163,104.1505,9.8,WA1,1193.0
1193.5,-18.40699,83.9496,13.1654,12.25,16.9172,12.9025,15.5812,2.421,35.0009,104.8198,9.8,WA1,1193.5
1194.0,-17.04186,82.9729,12.941,12.25,17.3122,12.9372,15.5644,2.4325,35.2617,104.8273,9.8,WA1,1194.0
1194.5,-17.07064,81.9564,12.6844,12.25,17.1276,12.8748,15.5477,2.4566,34.7951,104.6328,9.8,WA1,1194.5
1195.0,-17.07182,81.1488,12.729,12.25,16.7947,12.7363,15.531,2.4847,35.2504,104.5194,9.8,WA1,1195.0
1195.5,-17.0104,81.0391,12.8102,12.25,16.7485,12.7016,15.5019,2.5111,35.8159,104.4929,9.8,WA1,1195.5
1196.0,-17.21488,81.9333,12.9055,12.25,16.9262,12.7499,15.458,2.5219,36.4346,104.6348,9.8,WA1,1196.0
1196.5,-17.10606,82.7575,12.7927,12.25,17.1057,12.8137,15.4684,2.5152,37.0533,104.8863,9.8,WA1,1196.5
1197.0,-16.89524,83.0278,12.9067,12.25,17.2872,12.9308,15.6715,2.497,37.3728,105.0455,9.8,WA1,1197.0
1197.5,-16.87642,83.3845,13.3501,12.25,17.4706,13.0488,15.8979,2.4732,36.2289,104.4383,9.8,WA1,1197.5
1198.0,-17.4903,84.4685,12.9267,12.25,17.7602,13.1337,16.1517,2.4698,34.6612,103.5556,9.8,WA1,1198.0
1198.5,-18.67387,84.7168,12.9194,12.25,17.7697,13.099,16.2493,2.4601,33.3402,102.8824,9.8,WA1,1198.5
1199.0,-20.17835,84.5202,13.3883,12.25,17.687,13.0847,16.2174,2.4302,32.4932,102.4276,9.8,WA1,1199.0
1199.5,-21.58473,84.9851,13.0729,12.25,17.6047,13.0752,16.1855,2.4371,32.8061,102.2602,9.8,WA1,1199.5
1200.0,-23.05831,85.8506,12.8196,12.25,17.6077,13.0173,15.9999,2.4605,33.4362,102.555,9.8,WA1,1200.0
1200.5,-23.24769,86.7031,12.5643,12.25,17.0546,12.8365,15.6606,2.4486,34.5447,103.1719,9.8,WA1,1200.5
1201.0,-22.93227,86.7427,12.2895,12.25,16.6802,12.8672,15.1525,2.4283,35.7413,103.5577,9.8,WA1,1201.0
1201.5,-22.52154,87.3665,12.1164,12.25,16.7429,13.143,15.3322,2.3951,35.852,104.0623,9.8,WA1,1201.5
1202.0,-22.17172,87.8009,12.2345,12.25,17.5556,13.2074,15.978,2.4458,35.0944,103.1689,9.8,WA1,1202.0
1202.5,-21.77031,88.0242,12.3464,12.25,18.1949,13.0672,16.4377,2.4228,34.0255,102.5494,9.8,WA1,1202.5
1203.0,-21.36898,88.0454,12.7492,12.25,17.668,12.9038,16.0348,2.3463,34.6239,102.8918,9.8,WA1,1203.0
1203.5,-20.91566,88.2088,13.59,12.25,16.8704,12.7712,15.5862,2.3733,35.3616,104.573,9.8,WA1,1203.5
1204.0,-20.12184,88.8053,13.1522,12.25,16.2738,12.8074,15.4522,2.3644,36.4287,106.122,9.8,WA1,1204.0
1204.5,-19.13351,90.325,12.7144,12.25,16.4798,12.958,15.3904,2.335,36.741,106.6503,9.8,WA1,1204.5
1205.0,-18.3807,89.5532,12.8519,12.25,16.6842,13.046,15.6507,2.3254,36.3333,106.1969,9.8,WA1,1205.0
1205.5,-18.04917,88.6205,12.8141,12.25,16.8849,13.0351,15.9155,2.226,36.8476,105.1407,9.8,WA1,1205.5
1206.0,-18.29946,88.2297,13.2647,12.25,17.0881,13.0587,16.1847,2.2592,37.2326,104.0019,9.8,WA1,1206.0
1206.5,-18.60703,86.6062,12.6123,12.25,17.2937,13.0745,16.2936,2.3234,37.3245,103.0699,9.8,WA1,1206.5
1207.0,-18.60081,84.8123,12.8512,12.25,17.4659,13.0955,16.2936,2.3187,37.0324,103.6017,9.8,WA1,1207.0
1207.5,-18.20219,84.4565,12.5065,12.25,17.3512,13.122,16.2302,2.3369,37.0313,104.1276,9.8,WA1,1207.5
1208.0,-17.88687,84.6341,12.5079,12.25,17.2521,13.1965,16.1625,2.403,38.144,104.7933,9.8,WA1,1208.0
1208.5,-17.52374,85.0259,12.5997,12.25,17.1537,13.2276,16.1159,2.3884,39.3461,105.2067,9.8,WA1,1208.5
