DEPT,SP,GR,CALI,LL8,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,well_name,DEPTH
663.0,-46.19149,90.7525,12.9142,14.1758,7.5481,10.0366,,,,,160.9617,SB19,663.0
663.5,-45.71024,90.7089,12.9041,14.1065,7.6581,10.2035,,,,,162.16141,SB19,663.5
664.0,-45.33628,90.1331,12.9919,14.6219,7.8211,10.3589,,,,,160.96359,SB19,664.0
664.5,-45.62192,89.2761,13.0898,15.2044,7.9876,10.3957,,,,,159.2431,SB19,664.5
665.0,-45.91726,88.5187,13.1105,15.6987,8.0952,10.3787,,,,,157.7124,SB19,665.0
665.5,-46.18641,88.4498,13.116,16.112,8.1182,10.3617,,,,,156.01041,SB19,665.5
666.0,-46.54135,89.7591,13.1226,15.942,8.0599,10.3647,,,,,154.3569,SB19,666.0
666.5,-46.59639,90.6101,13.1017,15.5791,7.9151,10.4233,,,,,152.7034,SB19,666.5
667.0,-46.69963,90.6961,13.0186,15.5074,7.7806,10.5074,,,,,151.0499,SB19,667.0
667.5,-46.90248,90.0826,13.0245,15.5572,7.6406,10.3506,,,,,149.85941,SB19,667.5
668.0,-47.30312,88.6253,13.0965,15.2339,7.4793,10.0011,,,,,149.20711,SB19,668.0
668.5,-47.22856,88.662,13.2447,14.7928,7.4628,9.9503,,,,,148.5547,SB19,668.5
669.0,-47.0246,89.037,13.2896,14.7083,7.3115,9.6086,,,,,147.9458,SB19,669.0
669.5,-46.83605,88.8423,13.1751,14.655,7.1829,9.5119,,,,,148.47971,SB19,669.5
670.0,-47.13819,87.8161,13.0068,14.4678,7.2685,9.6794,,,,,149.0137,SB19,670.0
670.5,-47.16813,87.0209,12.8385,14.321,7.2959,9.7617,,,,,149.54761,SB19,670.5
671.0,-47.22388,86.5697,12.7741,14.4703,7.339,9.748,,,,,150.8084,SB19,671.0
671.5,-46.91022,86.8111,12.7442,14.95,7.3485,9.8711,,,,,151.37959,SB19,671.5
672.0,-46.95396,88.3842,12.7196,15.615,7.3118,9.9152,,,,,151.69299,SB19,672.0
672.5,-47.0148,90.0702,12.6837,14.6272,7.0911,9.6793,,,,,151.8567,SB19,672.5
673.0,-46.89085,91.3569,12.6422,13.6735,6.9969,9.4726,,,,,152.2841,SB19,673.0
673.5,-46.67469,92.223,12.6432,13.4316,6.8826,9.4855,,,,,152.8465,SB19,673.5
674.0,-46.66793,92.6073,12.6455,13.2852,6.8483,9.4984,,,,,153.3327,SB19,674.0
674.5,-46.61887,93.1483,12.6421,13.0517,6.8477,9.2771,,,,,153.84441,SB19,674.5
675.0,-46.70071,92.656,12.6495,13.1198,6.8787,9.1437,,,,,153.99409,SB19,675.0
675.5,-46.67566,91.7206,12.6568,13.6802,6.8722,9.0677,,,,,153.87711,SB19,675.5
676.0,-46.6096,91.6697,12.6581,14.4412,6.8404,8.986,,,,,154.72141,SB19,676.0
676.5,-46.66684,92.6839,12.6585,14.6926,6.7692,8.891,,,,,155.51151,SB19,676.5
677.0,-46.68499,93.0695,12.6557,14.5934,6.6838,8.8246,,,,,156.43761,SB19,677.0
677.5,-46.56603,93.4902,12.6915,14.5001,6.5628,8.7193,,,,,156.9344,SB19,677.5
678.0,-46.25117,93.4332,12.7385,14.3727,6.3846,8.5738,,,,,156.5493,SB19,678.0
678.5,-46.11652,93.0453,12.7625,14.3404,6.2502,8.5451,,,,,155.1116,SB19,678.5
679.0,-46.21336,92.7747,12.7996,14.2911,6.2768,8.5591,,,,,153.8046,SB19,679.0
679.5,-46.1359,92.3616,12.9199,14.0963,6.2666,8.5774,,,,,153.2348,SB19,679.5
680.0,-45.92315,91.1274,12.8346,13.9427,6.6134,8.8511,,,,,153.1284,SB19,680.0
680.5,-45.61378,90.2787,12.7861,13.9931,6.8706,9.2131,,,,,153.1945,SB19,680.5
681.0,-44.66923,89.8493,12.8297,14.6309,7.2643,9.4452,,,,,153.5209,SB19,681.0
681.5,-43.63087,89.9598,12.9098,15.5299,7.43,9.7809,,,,,154.2032,SB19,681.5
682.0,-42.70531,91.5155,12.9059,16.2573,7.5995,10.1285,,,,,154.9913,SB19,682.0
682.5,-42.42886,92.948,12.9517,15.1571,7.7729,10.4884,,,,,155.3269,SB19,682.5
683.0,-43.2806,92.6072,12.9642,13.6062,7.9502,10.8545,,,,,153.7408,SB19,683.0
683.5,-44.13614,90.6948,12.9739,12.7623,8.1859,11.1054,,,,,147.3199,SB19,683.5
684.0,-45.01618,87.5142,13.16,13.2374,8.4364,10.9917,,,,,140.89909,SB19,684.0
684.5,-45.13153,84.2649,13.2894,13.6174,8.35,10.7715,,,,,136.8743,SB19,684.5
685.0,-44.79117,81.248,13.0762,13.577,8.167,10.5556,,,,,136.74249,SB19,685.0
685.5,-44.70491,78.3465,12.8823,13.4437,8.1318,10.4909,,,,,140.6627,SB19,685.5
686.0,-44.91765,75.7154,12.8902,13.1874,8.0869,10.459,,,,,144.5829,SB19,686.0
686.5,-45.1893,73.7807,12.887,12.8141,8.0677,10.5271,,,,,147.6602,SB19,686.5
687.0,-45.56014,72.3475,12.8233,12.1492,8.2204,10.7828,,,,,146.65559,SB19,687.0
687.5,-45.79478,71.5322,12.8428,11.6509,8.5007,11.0497,,,,,144.86391,SB19,687.5
688.0,-45.19503,70.7395,12.9157,13.3075,9.3191,11.5376,,,,,143.0722,SB19,688.0
688.5,-44.14887,70.103,12.9854,16.7465,9.5881,11.6167,,,,,141.537,SB19,688.5
689.0,-43.88941,71.0817,13.0009,18.465,9.5543,11.6729,,,,,142.2863,SB19,689.0
689.5,-44.53895,72.3322,13.0164,17.019,9.3092,11.687,,,,,143.03571,SB19,689.5
690.0,-44.9863,72.0948,13.0319,15.6441,9.0703,11.6196,,,,,141.3515,SB19,690.0
690.5,-45.38214,70.9241,12.9715,14.7335,8.8377,11.4811,,,,,137.6743,SB19,690.5
691.0,-45.64918,69.4483,12.8852,13.4185,8.4144,11.2182,,,,,129.7249,SB19,691.0
691.5,-45.51093,68.4245,12.773,12.4805,8.1317,10.7321,,,,,124.6617,SB19,691.5
692.0,-45.32607,68.3634,12.6843,12.4283,7.8591,10.2423,,,,,123.4547,SB19,692.0
692.5,-45.35721,70.2218,12.6829,12.8913,7.648,9.7962,,,,,127.3849,SB19,692.5
693.0,-45.88435,72.1462,12.6815,12.7296,7.3944,9.2928,,,,,135.7049,SB19,693.0
693.5,-46.0104,74.3315,12.7444,12.2645,7.1746,9.3956,,,,,140.2607,SB19,693.5
694.0,-45.27534,76.6591,12.7671,12.6948,7.482,9.4784,,,,,142.79939,SB19,694.0
694.5,-44.66368,77.7041,12.7772,13.833,7.7008,9.4941,,,,,145.3952,SB19,694.5
695.0,-44.65213,77.6598,12.8236,14.1316,7.8125,9.6608,,,,,145.4485,SB19,695.0
695.5,-44.96136,77.44,12.8906,13.6066,7.8996,10.0449,,,,,145.18221,SB19,695.5
696.0,-45.60521,76.8549,12.8802,13.3359,8.6386,10.325,,,,,144.10229,SB19,696.0
696.5,-46.24585,75.0939,12.8771,13.7632,8.3158,10.5416,,,,,143.315,SB19,696.5
697.0,-46.7948,73.2329,12.9184,13.8112,8.2547,10.6812,,,,,143.49541,SB19,697.0
697.5,-46.49154,72.6562,12.9298,13.061,8.2018,10.4099,,,,,143.961,SB19,697.5
698.0,-45.64898,73.3144,12.8992,12.7312,8.1958,9.9119,,,,,144.9389,SB19,698.0
698.5,-45.34962,74.3422,12.8178,12.6441,7.8159,9.6236,,,,,145.7522,SB19,698.5
699.0,-45.61567,74.5753,12.8054,12.2153,7.3559,9.4563,,,,,146.9299,SB19,699.0
699.5,-46.10631,74.3274,12.8835,11.6492,7.1076,9.175,,,,,146.9902,SB19,699.5
700.0,-46.11225,74.1801,12.8404,11.134,7.0551,9.0478,,,,,145.94119,SB19,700.0
700.5,-45.95269,74.1715,12.7263,11.2001,7.0179,8.8949,,,,,144.8922,SB19,700.5
701.0,-45.35213,75.3796,12.6123,11.5518,7.0441,8.7447,,,,,143.9915,SB19,701.0
701.5,-44.90888,77.0455,12.5895,11.8651,7.0423,8.659,,,,,143.8956,SB19,701.5
702.0,-45.15002,78.7918,12.591,11.7562,7.0618,8.6731,,,,,144.79539,SB19,702.0
702.5,-45.25616,80.023,12.5896,11.614,7.0533,8.6873,,,,,146.2119,SB19,702.5
703.0,-44.97391,80.4165,12.5875,11.838,7.0986,8.7008,,,,,146.981,SB19,703.0
703.5,-44.96605,80.4961,12.6839,12.1846,7.0087,8.714,,,,,147.8889,SB19,703.5
704.0,-45.57039,80.5708,12.667,12.1717,6.9597,8.7272,,,,,147.19411,SB19,704.0
704.5,-46.16943,80.661,12.5753,12.1105,6.8882,8.6754,,,,,146.4908,SB19,704.5
705.0,-46.54368,81.9014,12.5653,12.1718,6.842,8.649,,,,,145.7565,SB19,705.0
705.5,-46.47112,83.5883,12.5611,12.2529,6.8214,8.6227,,,,,145.0222,SB19,705.5
706.0,-46.64716,84.3769,12.5834,12.3458,6.8912,8.6023,,,,,144.74541,SB19,706.0
706.5,-46.7001,84.483,12.6071,12.5822,6.9417,8.5922,,,,,146.7419,SB19,706.5
707.0,-46.22155,83.967,12.7007,12.9441,6.9831,8.5794,,,,,147.4603,SB19,707.0
707.5,-45.58889,83.1605,12.6452,12.9093,6.978,8.4727,,,,,147.9554,SB19,707.5
708.0,-45.28343,82.4702,12.5533,12.5101,6.9562,8.93,,,,,147.9205,SB19,708.0
708.5,-45.44318,83.1107,12.5545,12.2981,6.9948,8.9476,,,,,147.6447,SB19,708.5
709.0,-46.20522,84.3666,12.5592,12.2277,7.0433,8.9683,,,,,147.06419,SB19,709.0
709.5,-46.67896,85.1575,12.577,12.1278,7.1371,8.9997,,,,,146.33971,SB19,709.5
710.0,-46.29301,85.1481,12.5814,12.517,7.4217,8.9914,,,,,145.9864,SB19,710.0
710.5,-45.84425,84.9913,12.588,13.419,7.3287,8.9663,,,,,146.80859,SB19,710.5
711.0,-45.49989,85.0782,12.5947,14.3251,7.1612,8.9176,,,,,147.6308,SB19,711.0
711.5,-45.69203,85.2524,12.6021,14.3413,7.0715,8.9376,,,,,148.35921,SB19,711.5
712.0,-46.16888,83.9173,12.5814,13.5011,6.8913,9.0096,,,,,148.7413,SB19,712.0
712.5,-46.23331,81.7227,12.6435,13.1479,6.8157,8.9445,,,,,148.4893,SB19,712.5
713.0,-46.41116,78.8407,12.7433,13.7413,6.8172,8.9759,,,,,147.84509,SB19,713.0
713.5,-46.4219,77.107,12.7854,14.8521,6.8303,8.916,,,,,147.4716,SB19,713.5
714.0,-46.19044,77.9203,12.7044,16.2542,6.8106,8.8105,,,,,148.5183,SB19,714.0
714.5,-46.26479,79.91,12.6467,17.027,6.86,8.6121,,,,,151.5161,SB19,714.5
715.0,-46.44083,82.9807,12.6479,17.0099,6.7524,8.5339,,,,,153.4359,SB19,715.0
715.5,-46.57547,85.4817,12.6481,16.3404,6.5918,8.4564,,,,,154.7997,SB19,715.5
716.0,-46.69651,86.4575,12.6798,14.9942,6.362,8.3571,,,,,155.353,SB19,716.0
716.5,-46.66216,85.7497,12.733,14.0394,6.1032,8.2815,,,,,154.13921,SB19,716.5
717.0,-46.4255,84.1661,12.8389,13.7146,6.4342,8.2122,,,,,153.9395,SB19,717.0
717.5,-46.01094,82.5364,12.8611,13.7087,6.3773,8.0988,,,,,153.9872,SB19,717.5
718.0,-45.72498,80.665,12.8871,14.0118,6.3209,7.7518,,,,,154.34129,SB19,718.0
718.5,-45.77813,80.6567,12.8955,14.1489,6.276,7.863,,,,,154.6127,SB19,718.5
719.0,-45.92297,81.6498,12.869,13.8652,6.264,8.0184,,,,,154.6749,SB19,719.0
719.5,-45.95081,83.2533,12.8566,13.5979,6.252,8.2999,,,,,154.7525,SB19,719.5
720.0,-46.05066,84.687,12.8634,13.2378,6.7391,8.8653,,,,,155.0419,SB19,720.0
720.5,-46.0754,85.8428,12.8726,12.9529,6.9619,9.3457,,,,,155.36571,SB19,720.5
721.0,-45.99874,86.3029,12.8972,13.389,7.7168,9.7046,,,,,155.4846,SB19,721.0
721.5,-46.01888,87.1152,12.9414,15.3564,7.9959,10.0998,,,,,155.40691,SB19,721.5
722.0,-46.47653,89.3753,12.9443,17.8099,8.499,10.5112,,,,,154.9451,SB19,722.0
722.5,-46.67007,87.3408,12.8843,15.4773,8.573,10.9242,,,,,153.3797,SB19,722.5
723.0,-46.13611,84.7513,12.8128,14.0323,8.5243,11.3321,,,,,152.3222,SB19,723.0
723.5,-46.00366,80.6678,12.7746,13.8155,8.7016,11.8261,,,,,151.1759,SB19,723.5
724.0,-46.3564,74.7283,12.7383,13.7848,8.6026,11.5599,,,,,150.8952,SB19,724.0
724.5,-46.57974,69.7294,12.7072,13.0082,8.5651,11.4078,,,,,151.54539,SB19,724.5
725.0,-46.11308,68.0828,12.6762,11.8021,8.1956,11.2583,,,,,152.5878,SB19,725.0
725.5,-45.34453,68.3111,12.6451,11.704,8.1707,11.0813,,,,,152.7618,SB19,725.5
726.0,-45.05287,69.1714,12.6652,11.7508,8.2088,10.6409,,,,,152.3138,SB19,726.0
726.5,-44.77291,70.0315,12.6864,11.7978,8.2304,10.247,,,,,153.4782,SB19,726.5
727.0,-44.24295,70.8311,12.7085,11.845,8.2758,10.1446,,,,,155.3425,SB19,727.0
727.5,-43.949,72.1252,12.7204,11.8966,8.3241,10.3749,,,,,157.2294,SB19,727.5
728.0,-44.13824,74.1053,12.7283,12.1418,8.3727,10.435,,,,,155.677,SB19,728.0
728.5,-44.46128,75.8531,12.8295,12.2059,8.4216,10.4955,,,,,149.9942,SB19,728.5
729.0,-44.65242,77.0198,12.9847,11.7604,8.4708,10.5562,,,,,144.3114,SB19,729.0
729.5,-44.60997,77.7631,13.1,11.3995,8.5202,10.6174,,,,,142.22141,SB19,729.5
730.0,-44.71671,78.241,12.9553,11.2341,8.57,10.6788,,,,,140.90871,SB19,730.0
730.5,-44.82256,78.6838,12.8935,11.1261,8.62,10.7407,,,,,141.18089,SB19,730.5
731.0,-44.82109,78.8657,12.9574,11.1054,8.6704,10.8029,,,,,141.2403,SB19,731.0
731.5,-44.84694,78.8968,13.0214,11.2122,8.721,10.8654,,,,,140.6274,SB19,731.5
732.0,-44.81878,78.303,12.8035,11.4871,8.7719,10.9283,,,,,139.69099,SB19,732.0
732.5,-44.64222,76.5639,12.6805,11.903,8.8231,10.9916,,,,,138.3221,SB19,732.5
733.0,-44.38446,74.5998,12.7262,12.5924,8.8721,11.0553,,,,,137.20419,SB19,733.0
733.5,-44.16121,72.6006,12.6939,12.8683,8.8269,11.1193,,,,,136.6866,SB19,733.5
734.0,-44.24435,71.9134,12.7806,12.8773,8.7051,11.1774,,,,,136.89709,SB19,734.0
734.5,-44.44009,71.5078,12.9787,12.894,8.8106,11.1988,,,,,137.433,SB19,734.5
735.0,-44.52034,71.3157,13.0131,13.1029,8.8472,11.2521,,,,,138.29829,SB19,735.0
735.5,-44.48318,71.1452,12.9179,13.5902,8.8669,11.3074,,,,,138.5345,SB19,735.5
736.0,-44.47192,71.4794,12.8593,13.7582,8.7043,11.3862,,,,,138.0891,SB19,736.0
736.5,-44.47566,72.0374,12.8354,13.6284,8.7771,11.4666,,,,,137.6458,SB19,736.5
737.0,-44.55181,72.0751,12.7908,13.3444,8.8417,11.5526,,,,,137.8884,SB19,737.0
737.5,-44.78225,71.0736,12.8409,13.0726,8.9068,11.6044,,,,,137.9344,SB19,737.5
738.0,-44.99429,70.6744,12.9188,13.2858,8.9724,12.5208,,,,,137.0663,SB19,738.0
738.5,-45.17274,70.5646,12.8686,13.6088,9.0385,13.2092,,,,,136.0374,SB19,738.5
739.0,-45.40168,70.767,12.8382,13.9396,9.105,12.9605,,,,,135.2561,SB19,739.0
739.5,-45.50882,71.0798,12.7346,14.7786,9.1721,12.9176,,,,,135.6609,SB19,739.5
740.0,-45.56786,72.5731,12.7019,15.7758,9.2633,12.9126,,,,,137.3006,SB19,740.0
740.5,-45.57051,75.8108,12.756,16.4463,9.3707,12.8724,,,,,138.8063,SB19,740.5
741.0,-45.54605,78.164,12.7812,16.2693,9.4793,12.4708,,,,,141.3499,SB19,741.0
741.5,-45.50169,78.4504,12.8138,15.3738,9.1653,11.8067,,,,,143.22279,SB19,741.5
742.0,-45.43053,78.131,12.8868,13.3503,8.6392,11.178,,,,,141.9391,SB19,742.0
742.5,-45.58148,77.5142,12.9861,12.3881,8.1603,10.5827,,,,,139.97189,SB19,742.5
743.0,-46.04612,77.1522,13.0211,11.9617,7.7079,10.0192,,,,,137.3022,SB19,743.0
743.5,-45.86826,77.2356,13.02,11.8712,7.2806,9.4856,,,,,135.9456,SB19,743.5
744.0,-45.70711,77.6603,13.0188,10.4295,6.9528,8.9805,,,,,137.731,SB19,744.0
744.5,-45.75385,77.6827,13.0177,9.3086,6.8156,8.6931,,,,,141.4494,SB19,744.5
745.0,-45.65879,77.5824,12.8134,9.3269,6.7625,8.4311,,,,,145.27251,SB19,745.0
745.5,-45.50003,77.9122,12.5813,9.5299,6.7018,8.3229,,,,,148.8532,SB19,745.5
746.0,-45.04047,78.5902,12.544,10.018,6.6114,8.2352,,,,,151.3772,SB19,746.0
746.5,-44.68602,79.2294,12.4712,9.7773,6.5223,8.1485,,,,,150.6971,SB19,746.5
747.0,-44.50296,79.6457,12.4624,9.3743,6.4344,8.0627,,,,,149.5401,SB19,747.0
747.5,-44.13591,80.2262,12.4614,9.8668,6.2087,8.0014,,,,,148.3239,SB19,747.5
748.0,-43.95935,80.4692,12.3927,10.3738,6.3448,7.9986,,,,,147.1077,SB19,748.0
748.5,-43.99269,80.0112,12.3818,10.859,6.5906,7.9704,,,,,146.1503,SB19,748.5
749.0,-43.78223,78.7217,12.3653,11.2707,6.6317,7.8612,,,,,145.9565,SB19,749.0
749.5,-43.71088,76.8642,12.3468,11.4235,6.494,7.7452,,,,,145.8777,SB19,749.5
750.0,-44.11382,75.0349,12.3371,10.7402,6.3592,7.5801,,,,,146.3927,SB19,750.0
750.5,-44.49906,75.9664,12.3273,9.7553,6.2542,7.4693,,,,,147.002,SB19,750.5
751.0,-44.2954,76.8012,12.3164,9.4265,6.2033,7.3915,,,,,147.14931,SB19,751.0
751.5,-43.99614,76.9815,12.3135,9.4096,6.2178,7.3585,,,,,147.8242,SB19,751.5
752.0,-43.52719,77.4684,12.262,9.3927,6.2323,7.3256,,,,,148.9099,SB19,752.0
752.5,-43.06143,78.3247,12.2169,9.3759,6.2468,7.2929,,,,,148.57381,SB19,752.5
753.0,-42.51437,78.7258,12.2147,9.359,6.2614,7.2603,,,,,148.7959,SB19,753.0
753.5,-42.29211,78.9122,12.2111,9.3423,6.2194,7.2279,,,,,148.6246,SB19,753.5
754.0,-42.34726,79.3311,12.2249,9.3255,6.1565,7.1956,,,,,148.1413,SB19,754.0
754.5,-42.5698,79.6928,12.2412,9.2526,6.0941,7.1635,,,,,147.59351,SB19,754.5
755.0,-43.15254,79.6118,12.2477,8.9302,6.0324,7.1315,,,,,146.54559,SB19,755.0
755.5,-43.77699,78.8486,12.2506,8.5572,5.9713,7.0997,,,,,145.91141,SB19,755.5
756.0,-43.69763,78.06,12.2552,8.3535,5.8365,6.9424,,,,,145.89301,SB19,756.0
756.5,-43.49487,77.9026,12.2441,7.9704,5.6343,6.7587,,,,,145.8745,SB19,756.5
757.0,-43.53041,77.929,12.2159,7.7114,5.4404,6.6397,,,,,147.11099,SB19,757.0
757.5,-43.56636,78.1004,12.2313,7.4929,5.3553,6.5228,,,,,148.34979,SB19,757.5
758.0,-43.8194,78.9403,12.275,7.3619,5.3629,6.4329,,,,,150.1143,SB19,758.0
758.5,-44.29584,80.2437,12.2726,7.2757,5.3705,6.3775,,,,,151.3089,SB19,758.5
759.0,-44.55949,81.4646,12.276,7.5692,5.3782,6.3247,,,,,151.3548,SB19,759.0
759.5,-44.68063,82.679,12.2761,7.8746,5.3859,6.4094,,,,,151.254,SB19,759.5
760.0,-44.88497,84.2045,12.2797,7.5343,5.3935,6.4953,,,,,151.1162,SB19,760.0
760.5,-45.06351,84.5206,12.2821,7.0418,5.5324,6.5822,,,,,149.55099,SB19,760.5
761.0,-44.99966,83.5188,12.3038,6.9862,5.7703,6.798,,,,,148.7139,SB19,761.0
761.5,-44.6922,81.7792,12.319,7.3582,6.0184,7.0951,,,,,147.8768,SB19,761.5
762.0,-43.88744,80.3122,12.3694,7.6813,6.2772,7.4042,,,,,147.3833,SB19,762.0
762.5,-43.32549,78.8804,12.4358,8.0186,6.5577,7.7146,,,,,147.7755,SB19,762.5
763.0,-43.31833,77.4043,12.5053,8.3707,6.9427,8.0379,,,,,148.7614,SB19,763.0
763.5,-43.24217,76.6479,12.4188,8.7343,7.1053,8.3748,,,,,148.7083,SB19,763.5
764.0,-43.18771,76.7959,12.3302,8.9384,7.2193,8.5788,,,,,148.1524,SB19,764.0
764.5,-43.33356,76.9571,12.2953,9.1473,7.3351,8.7644,,,,,147.33411,SB19,764.5
765.0,-43.5769,76.6538,12.2711,9.361,7.3864,8.9525,,,,,145.96449,SB19,765.0
765.5,-43.40524,75.825,12.2063,9.5797,7.3945,9.135,,,,,144.62289,SB19,765.5
766.0,-43.04718,74.6254,12.2134,9.8036,7.4026,9.183,,,,,142.46111,SB19,766.0
766.5,-42.74593,74.8045,12.2101,9.8836,7.4107,9.165,,,,,141.42799,SB19,766.5
767.0,-42.76927,75.5644,12.2037,9.841,7.4188,9.1469,,,,,140.16611,SB19,767.0
767.5,-42.83311,77.0756,12.2112,9.7986,7.4269,9.1289,,,,,139.6373,SB19,767.5
768.0,-43.02385,78.1465,12.217,9.7564,7.435,9.0458,,,,,139.17261,SB19,768.0
768.5,-43.5253,78.6979,12.205,9.7144,7.4432,8.9607,,,,,139.56551,SB19,768.5
769.0,-43.90544,78.37,12.2041,9.2638,7.4513,8.8765,,,,,139.9613,SB19,769.0
769.5,-44.17529,78.1721,12.2063,8.8166,7.4595,8.7999,,,,,139.86909,SB19,769.5
770.0,-44.51502,77.9894,12.2031,8.391,7.4676,8.7999,,,,,139.3623,SB19,770.0
770.5,-44.79357,77.9713,12.2036,8.465,7.4758,8.8344,,,,,139.03951,SB19,770.5
771.0,-45.28771,77.752,12.2076,9.4243,7.484,8.9079,,,,,138.9787,SB19,771.0
771.5,-45.65665,77.0189,12.1987,10.4326,7.5086,8.9873,,,,,139.76981,SB19,771.5
772.0,-45.4437,76.707,12.184,10.6227,7.5929,9.0696,,,,,141.23151,SB19,772.0
772.5,-45.26154,76.5181,12.1723,10.0255,7.6783,9.3371,,,,,142.5415,SB19,772.5
773.0,-45.49878,75.9825,12.168,9.4618,8.1954,10.0822,,,,,143.7285,SB19,773.0
773.5,-46.55882,75.8702,12.1575,9.6147,8.8054,10.841,,,,,142.3073,SB19,773.5
774.0,-48.44047,76.6645,12.151,11.0312,9.4608,11.6228,,,,,140.3696,SB19,774.0
774.5,-50.89451,77.1367,12.1484,12.5429,10.1651,12.4611,,,,,139.2567,SB19,774.5
775.0,-52.09295,76.362,12.1503,13.9016,10.9217,13.3589,,,,,139.522,SB19,775.0
775.5,-52.25789,74.6985,12.1507,14.1541,11.4786,13.187,,,,,140.6347,SB19,775.5
776.0,-52.07384,72.1209,12.1629,13.837,11.0688,13.0173,,,,,142.70731,SB19,776.0
776.5,-50.62658,68.2775,12.1872,13.1123,10.1715,12.3553,,,,,143.7424,SB19,776.5
777.0,-48.01182,64.1847,12.2134,11.8987,9.4798,11.5655,,,,,145.80141,SB19,777.0
777.5,-46.43736,62.745,12.2546,10.7975,8.678,10.2954,,,,,148.22031,SB19,777.5
778.0,-46.19461,64.6436,12.3618,10.3049,8.1166,9.7509,,,,,148.3728,SB19,778.0
778.5,-46.01445,67.5722,12.4691,9.8655,7.7744,9.3545,,,,,147.0099,SB19,778.5
779.0,-45.56479,70.4933,12.4644,9.4449,7.5504,9.0517,,,,,145.31281,SB19,779.0
779.5,-44.80164,73.4863,12.3116,9.0998,7.3328,8.7999,,,,,143.49361,SB19,779.5
780.0,-44.30208,76.173,12.2089,8.8943,7.1215,8.5552,,,,,144.7247,SB19,780.0
780.5,-44.12612,77.7003,12.1611,8.752,6.996,8.3172,,,,,145.8633,SB19,780.5
781.0,-44.33696,79.0407,12.1652,8.6123,6.9596,8.0859,,,,,145.8063,SB19,781.0
781.5,-44.67701,79.343,12.168,8.4748,6.9234,7.8609,,,,,145.0287,SB19,781.5
782.0,-44.82935,78.4664,12.1743,8.3395,6.8477,7.7,,,,,143.08549,SB19,782.0
782.5,-44.91039,77.3861,12.1804,8.2064,6.731,7.5507,,,,,141.1396,SB19,782.5
783.0,-44.71814,76.8462,12.1864,8.0754,6.6162,7.4315,,,,,140.8752,SB19,783.0
783.5,-44.61858,76.2603,12.1908,7.8732,6.5034,7.3825,,,,,141.33569,SB19,783.5
784.0,-44.96242,75.9464,12.1926,7.6734,6.4196,7.3338,,,,,142.6221,SB19,784.0
784.5,-45.49026,77.3071,12.189,7.5456,6.3487,7.2854,,,,,143.30991,SB19,784.5
785.0,-45.8479,79.3466,12.1957,7.5155,6.2787,7.2373,,,,,143.3692,SB19,785.0
785.5,-45.98635,80.5186,12.1997,7.5357,6.2094,7.1831,,,,,143.3409,SB19,785.5
786.0,-46.20899,81.2956,12.2006,7.556,6.1408,7.1287,,,,,144.0365,SB19,786.0
786.5,-46.64373,82.2905,12.2037,7.5592,6.0731,7.0748,,,,,144.9451,SB19,786.5
787.0,-47.00058,83.2008,12.2155,7.5592,6.0473,7.0213,,,,,145.6111,SB19,787.0
787.5,-46.91792,83.7165,12.2327,7.558,6.0437,6.9748,,,,,146.2074,SB19,787.5
788.0,-46.45846,84.6315,12.2356,7.5472,6.0401,6.9842,,,,,146.8037,SB19,788.0
788.5,-45.89441,86.4099,12.2265,7.5365,6.0366,6.9937,,,,,146.42239,SB19,788.5
789.0,-45.35374,86.9634,12.2366,7.5258,6.033,7.0032,,,,,145.12601,SB19,789.0
789.5,-45.11069,86.1351,12.2611,7.5151,6.0294,7.0127,,,,,144.0296,SB19,789.5
790.0,-45.02993,83.8547,12.3071,7.5044,6.0259,7.0222,,,,,143.9924,SB19,790.0
790.5,-44.91857,82.6762,12.3716,7.4516,6.0194,7.032,,,,,145.3389,SB19,790.5
791.0,-44.83212,83.0565,12.3728,7.3975,5.8787,7.042,,,,,146.8123,SB19,791.0
791.5,-45.08706,83.9421,12.3739,7.3459,5.868,7.0519,,,,,147.1129,SB19,791.5
792.0,-45.7776,83.8553,12.3457,7.3476,5.897,7.0619,,,,,146.09979,SB19,792.0
792.5,-45.96384,82.6126,12.334,7.3492,6.0095,7.072,,,,,146.04671,SB19,792.5
793.0,-45.80699,81.6556,12.3475,7.3842,6.1096,7.082,,,,,146.9187,SB19,793.0
793.5,-45.72233,82.1549,12.3391,7.5069,6.2114,7.1398,,,,,148.3699,SB19,793.5
794.0,-45.60837,84.0591,12.3003,7.6316,6.315,7.2539,,,,,149.2077,SB19,794.0
794.5,-45.38762,85.0735,12.2474,7.7585,6.4202,7.3698,,,,,148.3616,SB19,794.5
795.0,-45.36816,84.3814,12.2022,7.9014,6.5272,7.4876,,,,,146.7652,SB19,795.0
795.5,-45.4176,84.2018,12.1807,8.0977,6.636,7.6262,,,,,145.3584,SB19,795.5
796.0,-45.27834,84.6932,12.1825,8.2989,6.7466,7.8273,,,,,144.4892,SB19,796.0
796.5,-45.14029,85.1118,12.187,8.5051,6.859,8.0338,,,,,145.3071,SB19,796.5
797.0,-45.16303,85.1077,12.2132,8.7164,6.8763,8.2456,,,,,145.8573,SB19,797.0
797.5,-45.32567,83.9087,12.2185,8.933,7.3131,8.447,,,,,144.9333,SB19,797.5
798.0,-45.24652,81.0827,12.2272,9.1549,7.6559,8.6501,,,,,142.75211,SB19,798.0
