DEPT,SP,GR,CALI,LL8,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,well_name,DEPTH
114.0,-6.91131,59.0065,15.7914,4.067,2.6626,3.5052,,,,,178.0594,SB16,114.0
114.5,-7.11532,60.1748,16.2498,4.299,2.8089,3.7408,,,,,180.7321,SB16,114.5
115.0,-6.94843,62.0244,16.1646,4.5443,2.9634,4.0988,,,,,183.9673,SB16,115.0
115.5,-6.77133,63.259,16.1967,4.8035,3.126,4.5189,,,,,185.4115,SB16,115.5
116.0,-6.77134,64.1884,15.7318,5.0776,3.1908,4.9821,,,,,185.7524,SB16,116.0
116.5,-6.91355,65.1175,15.0024,5.3673,3.2569,5.4927,,,,,186.26579,SB16,116.5
117.0,-7.12486,66.1359,14.4626,5.6735,3.3245,5.6292,,,,,184.37399,SB16,117.0
117.5,-7.48987,68.1575,14.1052,5.5211,3.3934,5.6848,,,,,176.4713,SB16,117.5
118.0,-7.89368,69.8776,13.2277,5.3161,3.2802,5.3153,,,,,174.2771,SB16,118.0
118.5,-7.33849,71.6608,13.0896,5.1188,3.1301,4.9344,,,,,175.0938,SB16,118.5
119.0,-6.4095,74.6894,13.2799,4.9288,3.0027,4.5808,,,,,175.2057,SB16,119.0
119.5,-4.83051,77.5401,13.5087,4.8523,2.9935,4.654,,,,,175.55521,SB16,119.5
120.0,-1.14512,79.531,13.8796,4.8094,2.9844,4.7755,,,,,171.4911,SB16,120.0
120.5,0.0,79.8098,14.3606,4.9333,2.979,4.8466,,,,,157.81841,SB16,120.5
121.0,0.0,81.1106,14.5178,5.4765,2.9856,4.8396,,,,,149.8481,SB16,121.0
121.5,0.0,82.8883,14.5634,6.0795,2.9922,4.8327,,,,,148.85789,SB16,121.5
122.0,0.0,83.5934,14.4872,5.9013,2.9989,4.8257,,,,,150.2318,SB16,122.0
122.5,0.0,84.7662,14.494,5.8251,3.0054,4.8706,,,,,156.3022,SB16,122.5
123.0,0.0,85.1383,14.5031,5.7499,3.0052,4.9704,,,,,159.4407,SB16,123.0
123.5,0.0,84.1708,13.7952,5.6757,3.005,5.0723,,,,,157.3407,SB16,123.5
124.0,0.0,83.1734,13.1446,5.6025,3.0048,5.1762,,,,,155.8511,SB16,124.0
124.5,-2.8306,85.1267,12.9814,5.5302,3.0046,5.2823,,,,,157.7224,SB16,124.5
125.0,-7.1977,87.47,12.852,5.5978,3.0044,5.3906,,,,,160.9102,SB16,125.0
125.5,-5.78071,89.5321,12.7746,5.6889,3.0042,5.501,,,,,163.45621,SB16,125.5
126.0,-0.39692,92.6284,12.6861,5.9991,3.0097,5.6015,,,,,164.3972,SB16,126.0
126.5,0.0,94.8963,12.6082,6.3272,3.0204,5.6707,,,,,164.2894,SB16,126.5
127.0,0.0,96.6768,12.5801,6.5374,3.0312,5.7408,,,,,165.88091,SB16,127.0
127.5,0.0,97.1071,12.5519,6.6039,3.0419,5.8118,,,,,167.2894,SB16,127.5
128.0,0.0,96.0834,12.512,6.671,3.0636,5.8836,,,,,168.5228,SB16,128.0
128.5,-5.89147,95.1961,12.4636,6.7389,3.1103,5.9563,,,,,167.17551,SB16,128.5
129.0,-10.60738,93.4575,12.4075,6.7993,3.1577,6.0299,,,,,166.7679,SB16,129.0
129.5,-11.08189,92.0664,12.3536,6.8576,3.2059,6.1045,,,,,166.6142,SB16,129.5
130.0,-10.21219,92.4217,12.3192,6.9163,3.2548,6.1799,,,,,166.424,SB16,130.0
130.5,-9.0433,92.8019,12.2847,6.9755,3.3044,6.2563,,,,,165.93359,SB16,130.5
131.0,-8.22851,92.8969,12.2851,7.0353,3.3488,6.3336,,,,,165.2413,SB16,131.0
131.5,-7.36352,92.1234,12.3655,7.0955,3.392,6.3665,,,,,165.8389,SB16,131.5
132.0,-6.45813,90.4551,12.4826,7.1563,3.4381,6.3959,,,,,166.5901,SB16,132.0
132.5,-6.15904,88.9216,12.6753,7.2176,3.4848,6.4253,,,,,167.0009,SB16,132.5
133.0,-6.14805,89.3548,13.1448,7.2794,3.5321,6.4549,,,,,166.4565,SB16,133.0
133.5,-5.27436,90.457,13.2242,7.3418,3.5801,6.4846,,,,,165.52969,SB16,133.5
134.0,-2.07477,91.3863,13.1303,7.4047,3.6287,6.5144,,,,,164.7242,SB16,134.0
134.5,0.0,92.1238,13.0709,7.4681,3.678,6.5444,,,,,164.2713,SB16,134.5
135.0,0.0,92.315,13.0334,7.5379,3.728,6.5746,,,,,164.9236,SB16,135.0
135.5,0.0,92.9138,12.9186,7.6195,3.7786,6.6048,,,,,166.2159,SB16,135.5
136.0,0.0,94.873,12.8916,7.7019,3.8299,6.6352,,,,,169.0537,SB16,136.0
136.5,0.0,96.7289,12.7837,7.7697,3.8819,6.6658,,,,,170.94389,SB16,136.5
137.0,0.0,97.1908,12.7444,7.7482,3.9346,6.6965,,,,,171.8643,SB16,137.0
137.5,0.0,96.1353,12.6597,7.7267,3.9881,6.7273,,,,,171.2625,SB16,137.5
138.0,0.0,94.4815,12.3671,7.7052,4.0152,6.7583,,,,,168.89,SB16,138.0
138.5,0.0,95.0089,12.2558,7.6838,4.0179,6.8167,,,,,167.11459,SB16,138.5
139.0,0.0,96.9071,12.2717,7.6625,4.0206,6.8822,,,,,166.56979,SB16,139.0
139.5,0.0,99.1447,12.3108,7.6412,4.0233,6.9484,,,,,166.7739,SB16,139.5
140.0,0.0,100.1004,12.3997,7.6322,4.0259,7.0152,,,,,167.036,SB16,140.0
140.5,0.0,99.9443,12.5261,7.702,4.0273,7.0826,,,,,167.4093,SB16,140.5
141.0,-0.80099,98.746,12.5812,7.7725,4.0184,7.1507,,,,,167.4157,SB16,141.0
141.5,-2.1065,96.6582,12.5588,7.8436,4.0095,7.2195,,,,,166.93469,SB16,141.5
142.0,-2.82161,94.335,12.5913,7.9153,4.0006,7.2568,,,,,166.18919,SB16,142.0
142.5,-3.48922,93.3651,12.6287,7.9877,3.9918,7.2778,,,,,165.6573,SB16,142.5
143.0,-4.56043,94.5657,12.688,8.0603,3.983,7.2989,,,,,164.9496,SB16,143.0
143.5,-6.09754,96.8268,12.7875,8.1308,3.954,7.32,,,,,164.13811,SB16,143.5
144.0,-6.74315,98.7078,12.8474,8.2018,3.9424,7.3412,,,,,163.3205,SB16,144.0
144.5,-7.51216,99.6002,12.8842,8.2734,3.932,7.3624,,,,,162.9386,SB16,144.5
145.0,-9.10727,99.1897,12.9329,8.3457,3.9217,7.3837,,,,,162.71719,SB16,145.0
145.5,-10.32428,98.308,13.0023,8.4186,3.9114,7.4546,,,,,162.492,SB16,145.5
146.0,-11.63618,98.9039,13.0654,8.6802,3.9012,7.559,,,,,162.1172,SB16,146.0
146.5,-12.62859,100.6796,13.1285,9.0806,3.8909,7.6649,,,,,161.8028,SB16,146.5
147.0,-13.1102,100.4272,13.2058,9.5008,3.9081,7.7722,,,,,162.2485,SB16,147.0
147.5,-13.35391,99.5111,13.2612,9.9474,3.983,7.8811,,,,,162.76891,SB16,147.5
148.0,-13.13002,98.5951,13.264,10.3007,4.0594,8.0475,,,,,163.56081,SB16,148.0
148.5,-13.56213,100.203,13.2852,10.3581,4.1372,8.2419,,,,,164.08279,SB16,148.5
149.0,-14.13544,103.408,13.3502,10.4157,4.2165,8.441,,,,,164.1118,SB16,149.0
149.5,-14.86535,105.2093,13.3958,10.5951,4.3621,8.6449,,,,,163.85271,SB16,149.5
150.0,-15.54185,105.2603,13.3846,10.924,4.5894,8.8537,,,,,163.2798,SB16,150.0
150.5,-16.21066,104.3859,13.3577,11.2631,4.7994,9.4201,,,,,162.65669,SB16,150.5
151.0,-16.87957,102.8317,13.3725,11.462,5.0018,10.1725,,,,,162.77699,SB16,151.0
151.5,-17.69828,101.5435,13.3372,11.4106,5.2175,10.9849,,,,,162.8618,SB16,151.5
152.0,-17.90709,100.8469,13.2989,11.3595,5.3714,11.8622,,,,,162.9841,SB16,152.0
152.5,-17.8807,100.6742,13.2847,11.3085,5.5992,12.8095,,,,,163.1738,SB16,152.5
153.0,-17.60731,101.3959,13.2784,11.2286,5.7715,13.4847,,,,,163.75841,SB16,153.0
153.5,-17.60222,102.5098,13.3254,11.1454,5.8199,13.3645,,,,,164.7084,SB16,153.5
154.0,-17.67003,103.7026,13.3902,11.0627,5.6197,13.2455,,,,,164.57761,SB16,154.0
154.5,-17.65224,103.6675,13.4412,10.9806,5.4382,13.1274,,,,,163.8083,SB16,154.5
155.0,-17.73154,102.173,13.4827,10.8992,5.3278,13.0105,,,,,163.1077,SB16,155.0
155.5,-18.19935,101.7081,13.544,11.1601,5.1047,12.8945,,,,,162.4765,SB16,155.5
156.0,-19.00546,102.3979,13.663,11.4291,5.1831,12.7884,,,,,162.4348,SB16,156.0
156.5,-19.69277,103.4639,13.7899,11.6771,5.2419,12.6837,,,,,162.2025,SB16,156.5
157.0,-19.87908,104.2087,13.8255,11.7232,5.311,12.5799,,,,,161.78571,SB16,157.0
157.5,-19.68899,104.1514,13.6929,11.7696,5.381,12.4769,,,,,162.2003,SB16,157.5
158.0,-18.6285,102.8509,13.5761,11.8162,5.452,12.5211,,,,,161.7381,SB16,158.0
158.5,-17.85421,102.0,13.6007,11.8875,5.5239,12.5998,,,,,160.1721,SB16,158.5
159.0,-17.74592,101.6356,13.8034,11.9874,5.5967,12.679,,,,,160.63229,SB16,159.0
159.5,-17.95312,100.521,14.0159,12.0882,5.6488,12.7586,,,,,161.3924,SB16,159.5
160.0,-18.43984,99.4064,13.91,12.1815,5.6548,12.8388,,,,,160.0591,SB16,160.0
160.5,-19.19194,98.9869,13.7363,12.2715,5.6609,12.9388,,,,,158.6602,SB16,160.5
161.0,-18.87285,99.0566,13.6156,12.3622,5.6669,13.0409,,,,,158.5215,SB16,161.0
161.5,-19.36116,98.8071,13.6623,12.4535,5.6729,13.1437,,,,,160.0175,SB16,161.5
162.0,-18.75287,99.7072,13.801,12.5455,5.6118,13.2473,,,,,160.6451,SB16,162.0
162.5,-18.00228,100.6073,13.9062,12.6382,5.5235,13.3518,,,,,160.9756,SB16,162.5
163.0,-17.77329,101.0875,13.9157,12.7316,5.4367,13.4571,,,,,161.3652,SB16,163.0
163.5,-18.1574,100.8966,14.0349,12.8186,5.3513,13.5632,,,,,161.6852,SB16,163.5
164.0,-18.82511,100.3402,14.0222,12.8389,5.2672,13.6702,,,,,162.41701,SB16,164.0
164.5,-18.64232,99.7968,13.9383,12.8592,5.313,13.9474,,,,,162.371,SB16,164.5
165.0,-18.11063,99.9733,13.8396,12.9252,5.4146,14.2498,,,,,161.73421,SB16,165.0
165.5,-17.05293,99.8652,13.7395,13.0854,5.5759,14.5588,,,,,161.877,SB16,165.5
166.0,-15.99164,99.6879,13.6413,13.2476,5.7419,14.7573,,,,,162.4601,SB16,166.0
166.5,-17.16425,100.6983,13.7546,13.4118,5.9109,14.8631,,,,,162.95,SB16,166.5
167.0,-17.83836,101.6629,13.9493,13.578,5.8797,14.9697,,,,,163.47861,SB16,167.0
167.5,-17.80457,101.8162,13.869,13.8148,5.8488,15.0547,,,,,164.2865,SB16,167.5
168.0,-16.37228,102.1192,13.6814,14.2624,5.8506,15.0589,,,,,165.4472,SB16,168.0
168.5,-17.09459,101.5718,13.5512,14.7245,5.8686,15.063,,,,,166.4789,SB16,168.5
169.0,-17.1765,100.3791,13.5359,15.039,5.9013,15.0672,,,,,167.2364,SB16,169.0
169.5,-16.28311,100.0711,13.4645,15.2671,6.0581,15.2107,,,,,167.6312,SB16,169.5
170.0,-14.78682,100.446,13.4434,15.4987,6.2191,15.5752,,,,,167.3613,SB16,170.0
170.5,-14.06533,101.007,13.4224,15.4888,6.3844,15.9484,,,,,167.0025,SB16,170.5
171.0,-14.11573,101.5832,13.3458,15.7874,6.554,16.3306,,,,,166.8119,SB16,171.0
171.5,-13.58734,100.1164,13.2443,16.4163,6.7281,16.7219,,,,,166.7372,SB16,171.5
172.0,-11.99115,99.6195,13.2034,16.8422,6.9067,17.1226,,,,,166.9295,SB16,172.0
172.5,-11.69776,98.7823,13.1809,17.001,7.0267,17.5329,,,,,167.0616,SB16,172.5
173.0,-11.40437,98.2912,13.1706,16.6028,7.1367,18.1212,,,,,166.91141,SB16,173.0
173.5,-11.11098,98.5766,13.1464,16.1635,7.2485,18.7349,,,,,166.6682,SB16,173.5
174.0,-10.74179,98.5476,13.1261,15.7359,7.3621,19.3694,,,,,167.0538,SB16,174.0
174.5,-9.6434,97.9801,13.1482,15.3195,7.4734,20.0253,,,,,167.7834,SB16,174.5
175.0,-8.85491,97.7931,13.2652,15.0678,7.4134,20.1394,,,,,166.8871,SB16,175.0
175.5,-6.26751,97.6227,13.2594,14.9696,7.3539,20.2156,,,,,166.5323,SB16,175.5
176.0,-2.24053,97.9599,13.1481,15.0269,7.2948,19.6536,,,,,168.4734,SB16,176.0
176.5,-3.52023,98.4628,13.0441,15.1689,7.199,18.8486,,,,,167.41701,SB16,176.5
177.0,-6.38184,98.5892,13.0117,15.3122,7.0311,18.0766,,,,,169.77782,SB16,177.0
177.5,-6.41415,97.8228,13.0268,15.2612,6.7993,17.3454,,,,,172.00005,SB16,177.5
178.0,-5.29856,96.089,13.0974,15.1594,6.5909,16.671,,,,,174.22223,SB16,178.0
178.5,-4.81887,92.1972,13.4264,15.0582,6.406,16.0228,,,,,174.22223,SB16,178.5
179.0,-3.16498,90.4874,13.8944,15.1926,6.311,15.6711,,,,,174.22223,SB16,179.0
179.5,-2.18709,91.4916,13.9833,15.2491,6.4151,15.794,,,,,170.66667,SB16,179.5
180.0,-4.4164,93.7599,13.4293,14.7605,6.5208,15.9179,,,,,167.42751,SB16,180.0
180.5,-6.72321,95.0825,13.2014,14.4434,6.6284,16.0427,,,,,166.092,SB16,180.5
181.0,-10.19862,95.6789,13.126,15.0109,6.7376,16.1352,,,,,166.0509,SB16,181.0
181.5,-11.18372,96.7208,13.1277,15.5016,6.8487,16.2107,,,,,166.51601,SB16,181.5
182.0,-11.88213,98.0369,13.174,15.8469,6.9632,16.2865,,,,,167.82069,SB16,182.0
182.5,-12.75144,98.957,13.2523,16.0288,7.0259,16.3627,,,,,168.7305,SB16,182.5
183.0,-13.88775,99.4124,13.5606,16.0509,6.9593,16.1306,,,,,169.1335,SB16,183.0
183.5,-13.91206,99.6152,13.4813,15.9,6.9216,15.8924,,,,,169.58231,SB16,183.5
184.0,-11.97517,100.6559,13.2703,15.7506,6.8022,15.6578,,,,,170.0121,SB16,184.0
184.5,-9.85838,102.4457,13.1316,15.6025,6.5695,15.4266,,,,,170.2804,SB16,184.5
185.0,-5.20429,102.1056,13.0224,15.7264,6.4235,15.1988,,,,,170.4637,SB16,185.0
185.5,-4.06689,98.9108,12.9632,16.3459,6.2971,14.9744,,,,,170.29581,SB16,185.5
186.0,-9.7235,94.4266,12.9513,16.9897,6.3277,14.8089,,,,,169.81261,SB16,186.0
186.5,-12.63041,90.8546,12.9435,17.6589,6.3741,14.6559,,,,,169.5605,SB16,186.5
187.0,-13.26382,89.1462,12.9564,18.3544,6.4211,14.8951,,,,,169.92509,SB16,187.0
187.5,-13.05533,91.4085,12.9693,18.8844,6.4623,15.2096,,,,,170.7477,SB16,187.5
188.0,-10.94534,94.7531,12.9823,19.4056,6.4402,15.5306,,,,,171.9902,SB16,188.0
188.5,-9.71675,97.3671,12.9543,19.9411,6.4183,15.8113,,,,,173.0488,SB16,188.5
189.0,-10.13096,98.9726,12.8878,20.2801,6.3964,15.8352,,,,,172.53101,SB16,189.0
189.5,-9.64027,99.1398,12.8284,20.5736,6.3882,15.859,,,,,171.2993,SB16,189.5
190.0,-9.02088,98.3918,12.8007,21.3212,6.4213,15.8392,,,,,170.23151,SB16,190.0
190.5,-9.85278,97.5207,12.7634,21.9993,6.4547,15.7114,,,,,170.38789,SB16,190.5
191.0,-10.80869,98.1677,12.8081,22.047,6.4882,15.5876,,,,,170.97639,SB16,191.0
191.5,-10.4469,99.9264,12.8807,21.9155,6.5074,15.7071,,,,,171.72971,SB16,191.5
192.0,-8.93881,101.6851,12.8662,21.4044,6.5189,15.8275,,,,,170.3611,SB16,192.0
192.5,-5.78322,102.8554,12.7595,21.0504,6.5304,15.9488,,,,,169.4612,SB16,192.5
193.0,-5.69563,100.9212,12.6584,21.2333,6.542,15.9942,,,,,169.1985,SB16,193.0
193.5,-6.13184,99.3386,12.6249,21.3871,6.5535,15.8876,,,,,168.79401,SB16,193.5
194.0,-6.73335,96.1007,12.6604,21.2596,6.6869,15.8469,,,,,166.8212,SB16,194.0
194.5,-6.63956,92.9385,12.7114,21.1329,6.9071,15.9724,,,,,163.2448,SB16,194.5
195.0,-6.62857,89.6463,12.7189,21.5505,7.1345,16.0988,,,,,158.4483,SB16,195.0
195.5,-5.45078,87.0705,12.7355,22.847,7.3694,16.4933,,,,,152.88892,SB16,195.5
196.0,-2.91418,86.0481,12.7719,24.2216,7.6592,17.6104,,,,,151.33337,SB16,196.0
196.5,-0.12779,85.6889,12.8741,25.3868,7.9691,19.1259,,,,,149.77782,SB16,196.5
197.0,0.0,86.9335,12.887,24.7793,8.3986,20.7718,,,,,148.22223,SB16,197.0
197.5,0.0,87.5308,12.9037,24.8973,8.9935,21.8758,,,,,146.66669,SB16,197.5
198.0,0.0,85.8135,12.9252,27.4245,9.6304,22.402,,,,,148.44446,SB16,198.0
198.5,0.0,82.8318,12.8373,27.0207,9.8196,22.941,,,,,150.22223,SB16,198.5
199.0,-0.03224,81.8151,12.752,26.4342,9.4205,23.4928,,,,,152.00002,SB16,199.0
199.5,-1.08505,82.8734,12.7003,27.7513,9.0455,23.6191,,,,,156.6994,SB16,199.5
200.0,-1.79946,85.5021,12.7133,26.8116,8.8974,23.637,,,,,161.795,SB16,200.0
200.5,-2.48027,87.787,12.7264,25.9036,8.1993,22.8203,,,,,161.16451,SB16,200.5
201.0,-3.05068,90.1947,12.7504,25.2672,7.7072,21.8518,,,,,161.7988,SB16,201.0
201.5,-2.83328,90.1209,12.7962,24.9158,7.3394,20.9244,,,,,165.82249,SB16,201.5
202.0,-2.70839,86.8998,12.8128,24.2522,7.1811,19.68,,,,,173.8485,SB16,202.0
202.5,-2.0645,84.1344,12.7507,23.9011,7.031,17.2606,,,,,176.4465,SB16,202.5
203.0,-1.79981,83.2504,12.676,23.8494,6.8839,15.8272,,,,,174.8934,SB16,203.0
203.5,-2.81302,84.3632,12.6034,23.7979,6.6927,14.9127,,,,,173.3716,SB16,203.5
204.0,-4.96363,87.348,12.6438,23.7465,6.5388,14.7181,,,,,170.8954,SB16,204.0
204.5,-7.51934,89.7867,12.6926,22.9881,6.6923,14.526,,,,,169.2509,SB16,204.5
205.0,-8.94375,90.5903,12.7379,21.8623,6.6386,14.8186,,,,,167.3002,SB16,205.0
205.5,-9.18235,91.1935,12.78,20.5363,6.5617,15.5818,,,,,163.69591,SB16,205.5
206.0,-8.71487,90.1655,12.7918,20.3034,6.8862,16.3842,,,,,155.55556,SB16,206.0
206.5,-7.96737,89.2025,12.7976,20.262,7.9536,17.261,,,,,151.55556,SB16,206.5
207.0,-7.34248,89.6528,12.8265,20.2207,9.1864,18.6255,,,,,147.55559,SB16,207.0
207.5,-8.02779,91.2715,12.8333,21.2719,10.2851,20.0979,,,,,147.25928,SB16,207.5
208.0,-9.6518,92.1116,12.7581,25.5267,9.8402,21.6868,,,,,146.963,SB16,208.0
208.5,-11.01461,90.4914,12.705,26.0617,9.4144,23.7863,,,,,146.66669,SB16,208.5
209.0,-11.38842,89.1953,12.6891,23.098,9.0071,26.4551,,,,,146.8889,SB16,209.0
209.5,-10.96123,89.7487,12.7477,21.191,8.6022,29.4234,,,,,147.11113,SB16,209.5
210.0,-7.60094,89.258,12.8959,20.0821,8.4799,26.806,,,,,147.33336,SB16,210.0
210.5,-4.17115,87.309,13.018,20.9885,8.4149,22.0688,,,,,147.55559,SB16,210.5
211.0,-2.80026,86.1781,13.0887,21.9359,8.2906,18.9825,,,,,147.1265,SB16,211.0
211.5,-2.10796,85.076,13.0855,23.3181,7.9482,16.8987,,,,,147.10629,SB16,211.5
212.0,-3.57907,83.645,13.0259,24.2227,7.6384,15.733,,,,,150.0352,SB16,212.0
212.5,-5.52058,85.009,12.9846,23.9621,7.3407,14.7776,,,,,153.0251,SB16,212.5
213.0,-7.40409,87.8547,13.0037,23.2941,7.0545,14.5535,,,,,157.31821,SB16,213.0
213.5,-8.7766,90.7773,12.9955,22.4516,7.0156,14.6391,,,,,159.11259,SB16,213.5
214.0,-6.52391,93.9259,12.9628,22.6533,7.3555,14.4625,,,,,157.55389,SB16,214.0
214.5,-4.99512,95.4166,12.9834,23.7529,7.6957,14.2881,,,,,154.1404,SB16,214.5
215.0,-3.90923,95.4523,12.9972,26.0081,7.4075,14.1158,,,,,150.8287,SB16,215.0
215.5,-1.13274,94.1353,12.9969,27.5154,7.1235,13.9456,,,,,151.3376,SB16,215.5
216.0,0.0,91.7082,12.9913,23.5371,7.1811,13.7774,,,,,153.56281,SB16,216.0
216.5,0.0,88.2836,12.98,19.9123,7.7136,16.0466,,,,,155.2856,SB16,216.5
217.0,-1.79386,86.8559,12.9686,14.7825,8.4265,18.8747,,,,,153.77779,SB16,217.0
217.5,-5.24097,86.9872,12.9573,15.6112,9.4545,22.2011,,,,,151.1111,SB16,217.5
218.0,-8.61238,87.7128,12.8935,25.1387,10.2759,20.8222,,,,,148.44446,SB16,218.0
218.5,-3.74109,86.0289,12.884,39.605,9.3556,19.2897,,,,,148.0,SB16,218.5
219.0,0.0,83.6535,12.8786,25.0161,8.5178,17.87,,,,,147.55559,SB16,219.0
219.5,-0.47562,81.9393,12.9535,19.0539,7.8203,16.4905,,,,,148.44446,SB16,219.5
220.0,-0.95135,81.794,13.04,16.081,7.6024,15.1664,,,,,149.03705,SB16,220.0
220.5,-1.67887,81.9031,13.1266,17.2108,7.3905,14.9063,,,,,149.62964,SB16,220.5
221.0,-3.85809,82.8021,13.2199,18.42,7.3158,14.9915,,,,,150.22223,SB16,221.0
221.5,-5.10092,84.3146,13.2793,19.7141,7.3084,15.0772,,,,,150.54379,SB16,221.5
222.0,-4.90324,85.8966,13.3411,18.7952,7.3009,14.5825,,,,,153.5979,SB16,222.0
222.5,-4.03936,87.9466,13.4039,17.9644,7.2941,14.1462,,,,,155.1785,SB16,222.5
223.0,-2.59638,89.7183,13.4064,17.3356,7.2924,14.2356,,,,,155.5878,SB16,223.0
