DEPT,SP,GR,CALI,LL8,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,well_name,DEPTH
500.0,-57.79944,80.2097,15.2154,26.4645,12.3686,15.9605,,,,,153.3506,SB17,500.0
500.5,-59.59798,82.7948,15.1118,25.872,12.1375,15.8888,,,,,147.2191,SB17,500.5
501.0,-56.65413,84.0795,14.8329,25.1358,11.9968,15.8967,,,,,146.24989,SB17,501.0
501.5,-52.60607,84.4717,14.1946,25.3478,11.9393,15.7695,,,,,147.60899,SB17,501.5
502.0,-51.46282,84.3117,14.0635,26.1402,11.8,15.5209,,,,,150.45711,SB17,502.0
502.5,-53.40816,83.629,14.3486,26.4033,11.6727,15.39,,,,,148.9948,SB17,502.5
503.0,-55.23111,82.7801,14.7241,25.8024,11.9127,15.3745,,,,,146.9594,SB17,503.0
503.5,-55.46955,82.1264,14.7502,25.5565,11.9143,15.2965,,,,,150.1924,SB17,503.5
504.0,-52.94769,82.7581,14.7587,26.2907,12.0134,15.219,,,,,147.92349,SB17,504.0
504.5,-49.16933,84.2565,14.7682,27.109,12.0781,15.3565,,,,,145.6546,SB17,504.5
505.0,-47.20768,84.7444,14.5887,26.9032,12.1324,15.4572,,,,,146.41071,SB17,505.0
505.5,-47.58372,85.2324,14.3899,25.5724,12.1538,15.6406,,,,,146.564,SB17,505.5
506.0,-51.25676,84.358,14.9161,25.0566,12.2368,15.7692,,,,,146.83009,SB17,506.0
506.5,-56.64491,82.8397,14.7728,25.0222,12.3342,15.8562,,,,,147.4565,SB17,506.5
507.0,-59.57335,82.1024,14.3841,25.2489,12.3324,15.806,,,,,147.681,SB17,507.0
507.5,-58.3634,82.0539,13.9955,25.7323,12.3307,15.7546,,,,,146.5228,SB17,507.5
508.0,-55.90184,82.0105,13.8909,25.1786,12.2267,15.6935,,,,,145.27071,SB17,508.0
508.5,-54.02579,83.6434,13.837,24.1914,12.1383,15.6918,,,,,144.3192,SB17,508.5
509.0,-53.51933,85.6158,13.7886,23.9525,12.091,15.7524,,,,,143.812,SB17,509.0
509.5,-54.34327,87.068,13.9377,24.3422,12.1368,15.776,,,,,144.2964,SB17,509.5
510.0,-55.38942,88.2026,13.9785,25.1098,12.1708,15.5013,,,,,145.50751,SB17,510.0
510.5,-53.85126,89.6853,14.0192,26.0409,12.1939,15.5293,,,,,146.524,SB17,510.5
511.0,-49.5204,91.0896,14.0252,26.5898,12.2633,16.0178,,,,,147.8231,SB17,511.0
511.5,-46.94965,92.779,14.0337,26.8246,12.4126,16.3534,,,,,148.49741,SB17,511.5
512.0,-48.20309,95.0405,13.9824,27.2244,12.5933,16.5793,,,,,146.91251,SB17,512.0
512.5,-51.55394,96.4943,13.9311,27.946,12.6921,16.5729,,,,,144.00031,SB17,512.5
513.0,-57.55537,95.9622,13.8447,28.0636,12.681,16.502,,,,,141.15179,SB17,513.0
513.5,-61.30402,93.4642,13.6554,27.6424,12.5936,16.5412,,,,,140.7121,SB17,513.5
514.0,-61.38886,91.0216,13.62,27.489,12.4933,16.626,,,,,142.2253,SB17,514.0
514.5,-58.40311,88.2143,13.4465,27.5359,12.3712,16.6909,,,,,143.4801,SB17,514.5
515.0,-50.43055,86.0834,13.3269,27.378,12.3454,16.6013,,,,,144.735,SB17,515.0
515.5,-44.1553,85.2276,13.2174,26.7837,12.3736,16.5045,,,,,145.39191,SB17,515.5
516.0,-43.04434,86.6855,13.3067,26.2758,12.4471,16.3247,,,,,146.03951,SB17,516.0
516.5,-43.04519,89.045,13.6161,26.3515,12.5256,16.1185,,,,,146.6871,SB17,516.5
517.0,-42.83083,89.9011,13.7419,26.9475,12.3171,15.9217,,,,,146.9874,SB17,517.0
517.5,-43.58737,89.4767,13.6455,26.3305,12.1126,15.7427,,,,,146.9333,SB17,517.5
518.0,-44.18932,88.8221,13.5859,24.7718,11.9469,15.7105,,,,,146.4187,SB17,518.0
518.5,-47.16125,87.4327,13.7557,23.6749,11.7051,15.7316,,,,,146.7592,SB17,518.5
519.0,-51.0803,85.7973,13.8785,23.7839,11.8732,15.8192,,,,,147.89,SB17,519.0
519.5,-55.76175,84.6313,13.8977,24.2287,11.966,15.9177,,,,,148.7666,SB17,519.5
520.0,-58.52599,84.7401,13.7389,24.3169,12.0601,15.9486,,,,,148.90961,SB17,520.0
520.5,-57.41753,84.8387,13.8869,24.0803,12.1995,15.9266,,,,,146.2603,SB17,520.5
521.0,-53.58538,84.5363,14.0349,23.9427,12.5285,16.3759,,,,,143.7132,SB17,521.0
521.5,-48.34852,83.7796,14.5377,23.8561,12.6333,16.6088,,,,,141.1022,SB17,521.5
522.0,-46.40057,83.023,14.5105,23.879,12.7389,16.8345,,,,,140.1848,SB17,522.0
522.5,-45.70041,82.4161,14.173,24.1714,12.8339,16.8639,,,,,142.4351,SB17,522.5
523.0,-43.28005,83.4955,14.5754,24.5578,12.8013,16.8672,,,,,143.6358,SB17,523.0
523.5,-40.57099,82.8263,14.2881,24.8005,12.7688,16.6685,,,,,143.6669,SB17,523.5
524.0,-42.14104,81.5391,13.9353,24.7538,12.7364,16.4295,,,,,142.0511,SB17,524.0
524.5,-43.79158,80.2535,13.9328,24.7877,12.704,16.0535,,,,,139.6273,SB17,524.5
525.0,-47.28902,80.4462,13.6886,24.9153,12.5184,15.3821,,,,,138.6044,SB17,525.0
525.5,-52.92147,81.1232,13.4591,24.6357,12.1174,15.1081,,,,,139.1702,SB17,525.5
526.0,-57.41691,81.8682,13.3021,23.8167,11.8434,14.8113,,,,,140.3051,SB17,526.0
526.5,-58.71456,83.2089,13.2946,23.2029,11.6118,14.5863,,,,,142.067,SB17,526.5
527.0,-58.8615,82.7511,13.3187,23.6579,11.5668,14.7174,,,,,142.65891,SB17,527.0
527.5,-58.81705,81.0517,13.3711,24.7651,11.522,14.4835,,,,,143.6586,SB17,527.5
528.0,-58.17899,80.1216,13.6001,25.2042,11.5287,14.3888,,,,,145.0377,SB17,528.0
528.5,-56.83023,79.2829,13.8349,25.0454,11.5249,14.37,,,,,146.4254,SB17,528.5
529.0,-54.64047,78.793,13.957,24.6393,11.631,14.4497,,,,,146.7159,SB17,529.0
529.5,-50.65862,78.1144,13.9141,24.4295,11.6984,14.6084,,,,,146.66119,SB17,529.5
530.0,-48.65056,77.9013,13.8712,24.2485,11.7667,14.7512,,,,,145.82001,SB17,530.0
530.5,-48.37701,78.2361,13.8177,23.9234,11.8028,14.8394,,,,,144.4695,SB17,530.5
531.0,-47.72335,79.1011,13.7193,23.6268,11.753,14.8385,,,,,143.7923,SB17,531.0
531.5,-48.22799,80.9563,13.4878,23.5073,11.7057,14.7229,,,,,144.257,SB17,531.5
532.0,-51.91724,83.6498,13.3269,23.499,11.7461,14.6284,,,,,145.6335,SB17,532.0
532.5,-55.59378,85.1324,13.3905,23.5562,11.727,14.6433,,,,,146.8741,SB17,532.5
533.0,-58.23032,84.9572,13.4312,23.7023,11.7079,14.6331,,,,,147.02451,SB17,533.0
533.5,-58.46817,83.6532,13.376,23.9895,11.6889,14.6252,,,,,146.6259,SB17,533.5
534.0,-57.74591,82.3316,13.3156,24.4522,11.6699,14.6223,,,,,144.58521,SB17,534.0
534.5,-54.49566,82.9086,13.2804,24.8411,11.6509,14.6401,,,,,143.6358,SB17,534.5
535.0,-48.9805,84.1466,13.2822,24.5013,11.632,14.7209,,,,,143.8671,SB17,535.0
535.5,-46.91534,84.6694,13.3058,23.7912,11.6576,15.0109,,,,,144.0668,SB17,535.5
536.0,-46.76949,84.0606,13.3606,23.298,11.7966,15.1508,,,,,144.125,SB17,536.0
536.5,-48.61393,83.2157,13.4459,24.4364,11.9359,15.2168,,,,,143.4317,SB17,536.5
537.0,-50.89027,82.3651,13.497,25.4956,11.8409,15.046,,,,,143.74541,SB17,537.0
537.5,-51.03992,81.2108,13.3829,25.0046,11.7467,14.8772,,,,,144.8533,SB17,537.5
538.0,-52.32656,80.4813,13.3596,23.5561,11.6128,14.4739,,,,,145.6122,SB17,538.0
538.5,-55.6662,80.6083,13.3179,22.7332,11.5609,14.6222,,,,,146.5006,SB17,538.5
539.0,-56.38825,81.1065,13.3695,22.6074,11.3975,14.5095,,,,,146.61971,SB17,539.0
539.5,-55.60409,81.8319,13.5052,22.47,11.324,14.3463,,,,,146.7193,SB17,539.5
540.0,-54.95834,80.725,13.232,22.6352,11.3016,14.2309,,,,,146.67551,SB17,540.0
540.5,-52.07518,78.0249,13.2758,23.0448,11.2615,14.1273,,,,,146.6624,SB17,540.5
541.0,-45.80473,75.0179,13.3742,23.1639,11.3601,14.1424,,,,,147.53889,SB17,541.0
541.5,-41.61747,74.0595,13.4118,22.7667,11.3856,14.1942,,,,,148.59129,SB17,541.5
542.0,-42.73901,74.1906,13.4493,22.6924,11.4726,14.2226,,,,,147.8869,SB17,542.0
542.5,-46.62165,75.6639,13.4868,22.9621,11.4231,14.2506,,,,,146.6369,SB17,542.5
543.0,-48.4609,77.6129,13.5337,22.9825,11.3845,14.2182,,,,,145.3869,SB17,543.0
543.5,-50.03724,78.9943,13.589,22.7337,11.3908,13.9912,,,,,142.87109,SB17,543.5
544.0,-48.62688,79.6645,13.5122,22.623,11.2166,13.8674,,,,,142.04131,SB17,544.0
544.5,-44.51713,80.3954,13.4607,22.3525,11.0008,13.6783,,,,,142.48779,SB17,544.5
545.0,-40.59417,80.7641,13.3569,21.4146,10.7891,13.371,,,,,143.2487,SB17,545.0
545.5,-41.68182,80.0107,13.3911,21.053,10.6913,13.4901,,,,,144.0997,SB17,545.5
546.0,-43.87556,78.9916,13.4439,21.3003,10.7638,13.4714,,,,,145.6761,SB17,546.0
546.5,-46.2944,80.0295,13.4643,22.1623,10.8368,13.3879,,,,,145.7715,SB17,546.5
547.0,-48.34745,81.6117,13.5721,22.1876,10.8282,13.3472,,,,,145.2458,SB17,547.0
547.5,-45.26439,82.3808,13.7488,21.4809,10.7915,13.3083,,,,,144.341,SB17,547.5
548.0,-42.80193,81.7491,13.9742,21.0313,10.8231,13.359,,,,,143.2666,SB17,548.0
548.5,-45.65968,80.0463,14.0064,20.9509,10.8641,13.4125,,,,,142.91479,SB17,548.5
549.0,-47.78492,79.3582,13.9697,21.2471,10.9259,13.4702,,,,,143.716,SB17,549.0
549.5,-49.84167,78.6197,13.9693,21.1403,10.8855,13.5381,,,,,144.61549,SB17,549.5
550.0,-51.80971,76.8764,13.9968,20.6699,10.8524,13.6245,,,,,145.2657,SB17,550.0
550.5,-53.45085,76.2065,13.9562,20.3505,10.8217,13.7114,,,,,144.46471,SB17,550.5
551.0,-55.2915,75.8373,13.6704,20.6102,10.9614,13.4296,,,,,143.5907,SB17,551.0
551.5,-55.44994,75.5194,13.592,20.996,10.9822,13.285,,,,,144.1864,SB17,551.5
552.0,-54.30838,75.2016,13.737,21.3931,10.9674,13.2434,,,,,145.72591,SB17,552.0
552.5,-53.21463,75.1684,13.8661,21.0812,10.8692,13.2362,,,,,146.54849,SB17,552.5
553.0,-52.49557,75.3577,13.9257,20.4807,10.8359,13.2317,,,,,145.2755,SB17,553.0
553.5,-51.51992,75.735,13.8943,20.4723,10.8624,13.1857,,,,,146.1617,SB17,553.5
554.0,-49.84546,76.6506,13.6897,20.9012,10.9244,13.1326,,,,,147.10519,SB17,554.0
554.5,-48.502,77.1154,13.4411,21.1555,10.852,13.0774,,,,,148.1539,SB17,554.5
555.0,-47.06584,77.8274,13.3941,20.869,10.892,13.1581,,,,,148.0282,SB17,555.0
555.5,-46.22339,78.0148,13.472,20.5796,10.9799,13.3619,,,,,146.20551,SB17,555.5
556.0,-45.70213,77.5638,13.4376,20.6004,11.2582,13.6066,,,,,142.12759,SB17,556.0
556.5,-46.93827,76.9241,13.4166,20.9409,11.6123,13.8716,,,,,139.7,SB17,556.5
557.0,-48.27772,76.0559,13.4638,21.705,11.8691,14.0805,,,,,139.0316,SB17,557.0
557.5,-48.64486,75.5198,13.5175,22.8185,12.1312,14.2916,,,,,138.96581,SB17,557.5
558.0,-49.69341,75.2621,13.714,23.3678,12.2009,14.3477,,,,,138.7464,SB17,558.0
558.5,-51.89125,74.5195,13.7407,23.464,12.1541,14.4238,,,,,139.4651,SB17,558.5
559.0,-53.0158,73.2643,13.7705,23.4124,11.9731,14.5593,,,,,140.1819,SB17,559.0
559.5,-54.11194,73.5627,14.1209,23.1666,11.8053,14.4916,,,,,140.9435,SB17,559.5
560.0,-54.36308,75.471,14.2648,22.9138,11.6789,14.3064,,,,,141.9903,SB17,560.0
560.5,-51.97202,76.9395,14.097,22.7957,11.595,14.1077,,,,,143.89259,SB17,560.5
561.0,-48.64647,77.9302,14.3493,22.6684,11.2361,13.6221,,,,,146.269,SB17,561.0
561.5,-48.15701,78.5874,14.3339,22.5653,11.1124,13.3265,,,,,148.7598,SB17,561.5
562.0,-48.94506,78.1195,14.1792,22.536,10.9515,13.1063,,,,,148.25729,SB17,562.0
562.5,-49.5662,76.9571,14.4921,22.2529,10.7194,12.9036,,,,,147.5737,SB17,562.5
563.0,-49.07285,76.6187,14.6614,21.2289,10.5594,12.906,,,,,147.7357,SB17,563.0
563.5,-50.77099,78.0046,14.1847,20.4692,10.4699,12.9461,,,,,148.243,SB17,563.5
564.0,-51.38693,78.5811,13.8783,20.6153,10.3972,13.1716,,,,,147.8,SB17,564.0
564.5,-47.37847,79.1577,14.394,20.764,10.6369,13.1828,,,,,146.7625,SB17,564.5
565.0,-44.13152,79.2071,14.4559,20.6496,10.7738,13.1468,,,,,144.0179,SB17,565.0
565.5,-48.42786,78.3366,14.1157,20.4052,10.8426,13.1197,,,,,142.0663,SB17,565.5
566.0,-53.74171,76.799,13.8487,20.314,10.9342,13.2044,,,,,141.9796,SB17,566.0
566.5,-55.24995,75.1165,13.5914,19.9717,11.0328,13.3229,,,,,143.4382,SB17,566.5
567.0,-51.81769,74.1936,13.4625,19.3117,11.1588,13.5153,,,,,145.082,SB17,567.0
567.5,-49.69884,74.1795,13.3901,19.0158,11.2871,13.7097,,,,,147.12,SB17,567.5
568.0,-49.31408,74.5596,13.338,19.1454,11.463,13.8925,,,,,149.6201,SB17,568.0
568.5,-48.79523,76.1878,13.2578,19.2106,11.5846,13.9888,,,,,151.2244,SB17,568.5
569.0,-46.83777,78.3146,13.1654,19.2207,11.7175,13.95,,,,,149.7677,SB17,569.0
569.5,-46.71191,79.9922,13.2039,18.9481,11.6479,13.9815,,,,,148.97861,SB17,569.5
570.0,-48.14285,80.917,13.1523,18.1866,11.6649,13.941,,,,,148.90759,SB17,570.0
570.5,-49.2763,80.4477,13.0771,17.6124,11.682,13.8982,,,,,149.3839,SB17,570.5
571.0,-51.63384,80.4448,13.1326,17.7419,11.4039,13.8953,,,,,149.3878,SB17,571.0
571.5,-53.49609,81.0358,13.2575,18.0667,11.2892,13.8127,,,,,148.42059,SB17,571.5
572.0,-55.44363,81.2404,13.3747,18.1166,11.2376,13.6903,,,,,146.1362,SB17,572.0
572.5,-58.35117,80.2821,13.4443,18.1647,11.2431,13.591,,,,,144.4194,SB17,572.5
573.0,-59.00242,79.4124,13.5058,18.6804,11.3405,13.5771,,,,,144.14951,SB17,573.0
573.5,-57.25126,78.3745,13.5402,19.1222,11.3719,13.5692,,,,,144.58971,SB17,573.5
574.0,-53.9128,77.8726,13.4102,18.911,11.5074,13.5285,,,,,144.2939,SB17,574.0
574.5,-51.88055,77.8735,13.2782,19.1696,11.5258,13.515,,,,,141.58369,SB17,574.5
575.0,-51.38129,77.8733,13.2032,19.6704,11.4501,13.4834,,,,,139.6485,SB17,575.0
575.5,-51.52934,77.0619,13.2149,19.5811,11.3613,13.5312,,,,,138.4422,SB17,575.5
576.0,-51.98958,75.7251,13.2149,18.7184,11.3238,13.6214,,,,,138.0146,SB17,576.0
576.5,-49.38882,75.0585,13.3034,18.181,11.3018,13.7302,,,,,139.78931,SB17,576.5
577.0,-43.92827,74.3119,13.4389,17.9499,11.5321,13.7831,,,,,140.6606,SB17,577.0
577.5,-39.08511,73.4839,13.5365,18.2102,11.7676,13.8347,,,,,140.1434,SB17,577.5
578.0,-39.91975,72.4274,14.0321,19.3832,12.0079,13.8865,,,,,139.5332,SB17,578.0
578.5,-41.6525,72.1859,14.0953,20.3975,12.1853,13.8944,,,,,139.0136,SB17,578.5
579.0,-41.82154,73.0902,13.992,20.1903,11.9733,13.8466,,,,,139.16721,SB17,579.0
579.5,-39.72118,73.2777,13.9351,19.058,11.7105,13.7991,,,,,139.0316,SB17,579.5
580.0,-38.21823,73.274,13.621,17.6328,11.5354,14.061,,,,,138.4651,SB17,580.0
580.5,-40.91557,73.4794,13.6708,16.9727,11.763,14.2844,,,,,138.3669,SB17,580.5
581.0,-42.47282,74.022,13.5685,17.1305,12.1581,14.4367,,,,,137.5508,SB17,581.0
581.5,-41.90516,74.324,13.4588,18.0531,12.414,14.338,,,,,136.37669,SB17,581.5
582.0,-42.3716,75.0524,13.5536,18.6918,12.471,14.118,,,,,135.79449,SB17,582.0
582.5,-39.67385,75.5157,13.9818,18.8502,12.54,14.1109,,,,,136.5248,SB17,582.5
583.0,-37.41969,75.979,13.6429,18.2493,12.6093,14.3839,,,,,138.17509,SB17,583.0
583.5,-38.16273,76.4151,13.6739,17.6764,12.5564,14.9428,,,,,140.5744,SB17,583.5
584.0,-39.70908,76.5576,13.7862,17.4298,12.5037,14.9998,,,,,142.0782,SB17,584.0
584.5,-42.46562,76.7001,13.8689,17.7115,12.4512,14.7254,,,,,143.78169,SB17,584.5
585.0,-45.86287,75.9902,13.6877,18.6149,12.0965,14.0342,,,,,145.65581,SB17,585.0
585.5,-51.42501,75.2056,13.8339,18.861,11.6992,13.7166,,,,,146.63831,SB17,585.5
586.0,-57.25406,74.276,13.5558,18.1054,11.3539,13.4627,,,,,146.4026,SB17,586.0
586.5,-56.547,73.6212,13.6531,17.347,11.0374,13.2424,,,,,145.36301,SB17,586.5
587.0,-53.94264,73.561,13.9416,17.0755,10.8913,13.1422,,,,,144.3911,SB17,587.0
587.5,-53.78578,73.0951,14.0543,17.1879,10.7471,13.0428,,,,,142.5414,SB17,587.5
588.0,-52.71632,72.7856,13.3902,17.3126,10.7993,12.9765,,,,,141.1861,SB17,588.0
588.5,-51.41347,75.9533,13.6142,17.1816,10.9085,12.9727,,,,,140.0636,SB17,588.5
589.0,-53.48361,78.407,13.742,16.8748,11.2382,13.0741,,,,,138.24989,SB17,589.0
589.5,-53.90316,80.1273,13.7933,17.4398,11.4756,13.0589,,,,,136.8557,SB17,589.5
590.0,-53.6993,82.5687,14.3483,18.6845,11.4326,13.0698,,,,,138.8035,SB17,590.0
590.5,-53.41294,84.0036,13.8178,18.7827,11.3897,13.0982,,,,,141.72569,SB17,590.5
591.0,-53.85279,83.4365,13.4103,17.1107,11.4218,13.5336,,,,,143.6156,SB17,591.0
591.5,-56.76173,81.3521,13.9182,16.6756,11.6403,13.8675,,,,,142.6102,SB17,591.5
592.0,-59.05028,78.8825,13.8378,18.0774,11.7707,13.6838,,,,,138.6488,SB17,592.0
592.5,-59.29022,76.578,13.5946,19.3639,11.3808,13.0051,,,,,134.965,SB17,592.5
593.0,-56.20316,75.5643,13.7475,19.3312,10.8094,12.6604,,,,,133.416,SB17,593.0
593.5,-53.83051,73.5898,14.0443,16.919,10.2519,12.5571,,,,,134.19791,SB17,593.5
594.0,-57.35745,71.2348,13.9533,15.4191,10.5021,12.8856,,,,,135.0659,SB17,594.0
594.5,-58.0952,70.4524,13.5688,16.2349,11.1687,13.082,,,,,135.63451,SB17,594.5
595.0,-54.76884,71.2729,13.8783,18.0099,11.5015,13.2185,,,,,136.2076,SB17,595.0
595.5,-51.05178,71.0571,13.946,18.4242,11.8376,13.3389,,,,,135.7245,SB17,595.5
596.0,-49.63273,70.1757,13.4777,18.6461,12.1834,13.544,,,,,135.8672,SB17,596.0
596.5,-48.02817,71.072,13.4911,18.9445,12.5394,14.1728,,,,,136.6499,SB17,596.5
597.0,-45.37211,74.4287,13.6867,17.7979,12.9057,14.8308,,,,,136.43491,SB17,597.0
597.5,-47.60336,77.0342,14.1062,15.7236,13.5681,15.5193,,,,,136.5901,SB17,597.5
598.0,-51.5748,77.3084,13.8597,18.2145,14.1216,16.0575,,,,,139.3222,SB17,598.0
598.5,-55.29084,76.9439,13.294,20.5721,14.17,15.9072,,,,,141.95239,SB17,598.5
599.0,-56.82169,77.3403,13.1163,19.9467,13.424,15.7582,,,,,140.7809,SB17,599.0
599.5,-56.71793,77.0895,13.1987,17.4317,12.9492,15.6117,,,,,138.8933,SB17,599.5
600.0,-55.66268,75.7418,13.4248,16.1934,12.6441,15.4704,,,,,137.42171,SB17,600.0
600.5,-53.28222,74.7336,13.4745,16.8202,12.512,15.3223,,,,,136.0948,SB17,600.5
601.0,-50.28106,74.1047,13.6484,16.9787,12.4457,14.7721,,,,,136.1906,SB17,601.0
601.5,-48.79401,75.1707,14.1129,16.2576,12.4231,14.3576,,,,,138.00661,SB17,601.5
602.0,-49.73875,76.3907,13.8984,16.0848,12.4006,14.3594,,,,,140.3578,SB17,602.0
602.5,-50.13319,78.6027,13.9817,16.7521,12.4388,14.3672,,,,,142.8243,SB17,602.5
603.0,-50.85684,79.4048,14.3187,17.7957,12.4157,14.0622,,,,,143.75529,SB17,603.0
603.5,-52.01728,80.2069,14.1305,18.3316,12.185,13.4879,,,,,142.7715,SB17,603.5
604.0,-52.54092,80.5979,14.2493,17.92,11.8996,13.1195,,,,,142.6138,SB17,604.0
604.5,-53.80737,80.5245,14.1896,17.0234,10.9541,12.8312,,,,,144.0061,SB17,604.5
605.0,-55.14691,80.4511,13.7988,15.5838,10.3215,12.5305,,,,,145.53149,SB17,605.0
605.5,-55.75275,80.271,13.7281,14.94,10.2012,12.1902,,,,,147.1335,SB17,605.5
606.0,-55.3273,80.0616,13.8202,15.4652,10.1778,11.8592,,,,,147.7599,SB17,606.0
606.5,-54.90674,79.6987,14.0939,16.6621,10.1617,11.5371,,,,,148.8127,SB17,606.5
607.0,-55.79198,78.8554,13.8313,17.2198,9.8747,11.2112,,,,,149.99789,SB17,607.0
607.5,-56.26333,78.2236,13.5508,16.8818,9.7466,10.9699,,,,,149.76871,SB17,607.5
608.0,-56.40368,77.7601,13.2684,16.0159,9.4114,10.9841,,,,,146.4949,SB17,608.0
608.5,-53.31032,76.0764,13.1652,15.7382,9.402,11.0161,,,,,142.6172,SB17,608.5
609.0,-51.19446,74.9019,13.0558,15.8269,9.3926,11.0481,,,,,139.6946,SB17,609.0
609.5,-51.7709,73.9908,13.0661,16.2728,9.4398,11.1633,,,,,137.7626,SB17,609.5
610.0,-53.86015,72.741,13.1003,16.8154,9.5501,11.2067,,,,,139.50369,SB17,610.0
610.5,-56.01379,73.0524,13.0739,17.1733,9.6617,11.2181,,,,,142.1537,SB17,610.5
611.0,-56.70963,74.2446,13.1237,17.4204,10.3171,11.6577,,,,,142.78481,SB17,611.0
611.5,-56.92368,75.0636,13.3504,17.8118,10.6512,12.0936,,,,,142.9711,SB17,611.5
612.0,-57.06102,75.155,13.7751,17.927,10.9448,12.4507,,,,,143.1167,SB17,612.0
612.5,-55.82697,74.0571,13.945,18.1488,11.2112,12.6763,,,,,142.20061,SB17,612.5
613.0,-55.76161,73.7356,13.6526,18.3454,11.1727,12.9022,,,,,143.9836,SB17,613.0
613.5,-56.16695,74.6143,13.5038,17.5456,11.0424,12.9696,,,,,145.1512,SB17,613.5
614.0,-55.4133,75.3767,13.619,16.5759,10.9597,13.0283,,,,,144.2401,SB17,614.0
614.5,-54.17254,75.5268,13.6098,17.4052,10.8404,12.4291,,,,,142.74719,SB17,614.5
615.0,-52.13329,75.6963,13.4772,18.4857,10.4246,11.7401,,,,,142.42979,SB17,615.0
615.5,-47.90183,75.5934,13.372,17.8442,10.1412,11.4635,,,,,142.20689,SB17,615.5
616.0,-43.67287,74.621,13.3761,15.5813,9.8657,11.3631,,,,,142.1651,SB17,616.0
616.5,-42.44271,72.5975,13.5661,14.2764,9.647,11.3365,,,,,142.1725,SB17,616.5
617.0,-44.22046,70.0424,13.5671,14.4734,9.7529,11.2583,,,,,139.7252,SB17,617.0
617.5,-47.7292,67.9897,13.3771,15.8739,9.8599,11.2255,,,,,137.9808,SB17,617.5
618.0,-50.62205,69.32,13.5476,16.8742,10.0242,11.3767,,,,,138.9877,SB17,618.0
618.5,-51.85329,72.1173,13.4948,15.8252,10.2955,11.741,,,,,137.8244,SB17,618.5
619.0,-52.59534,75.2338,13.4566,14.7901,10.9853,12.562,,,,,137.7258,SB17,619.0
619.5,-54.21498,77.7243,13.4328,15.1568,12.1713,13.2587,,,,,137.7919,SB17,619.5
620.0,-55.73182,77.9602,13.642,17.4865,13.2549,13.6101,,,,,138.3441,SB17,620.0
620.5,-56.30267,76.5376,13.658,20.0034,13.2738,13.9709,,,,,139.761,SB17,620.5
621.0,-55.52511,74.4414,13.4295,21.6862,13.2927,14.7295,,,,,142.427,SB17,621.0
621.5,-55.97125,74.5175,13.4366,19.2951,13.2582,15.073,,,,,143.6864,SB17,621.5
622.0,-56.3353,75.9076,13.5916,16.9167,13.0645,15.4146,,,,,144.5054,SB17,622.0
622.5,-56.37754,75.8735,13.6139,16.1406,13.1445,15.764,,,,,141.9834,SB17,622.5
623.0,-55.84829,74.1656,13.4329,16.7352,13.0952,15.6848,,,,,139.8535,SB17,623.0
623.5,-55.29133,74.6886,13.4392,17.6807,12.73,14.5968,,,,,139.1069,SB17,623.5
624.0,-54.92597,75.7373,13.588,17.3012,12.375,14.1403,,,,,140.2841,SB17,624.0
624.5,-54.87871,76.0262,13.5962,15.6975,12.0299,13.8947,,,,,141.15649,SB17,624.5
625.0,-54.65116,74.521,13.4586,15.2437,11.6944,13.8488,,,,,141.18739,SB17,625.0
625.5,-52.6789,75.643,13.5265,14.9823,11.5836,13.6553,,,,,142.2274,SB17,625.5
626.0,-50.03315,76.1511,13.5821,15.0028,11.4652,13.2646,,,,,142.98331,SB17,626.0
626.5,-48.61869,74.9918,13.4955,15.2975,11.1059,12.8214,,,,,143.40421,SB17,626.5
627.0,-48.69643,74.2874,13.421,15.5085,10.7579,12.3931,,,,,143.58591,SB17,627.0
627.5,-48.80368,73.7954,13.401,14.6477,10.4208,11.979,,,,,142.2542,SB17,627.5
628.0,-50.44402,72.7546,13.4951,14.1482,10.0563,11.6541,,,,,140.68269,SB17,628.0
628.5,-51.97126,75.6349,13.53,13.9053,9.9257,11.5264,,,,,140.5853,SB17,628.5
629.0,-52.53331,78.1205,13.4597,13.743,9.8014,11.4001,,,,,142.0416,SB17,629.0
629.5,-52.76005,79.0255,13.322,13.7145,9.5945,11.2752,,,,,143.7355,SB17,629.5
630.0,-52.61769,77.6235,13.4269,13.7199,9.5821,11.1517,,,,,145.7543,SB17,630.0
630.5,-52.67404,74.6847,13.4459,13.5368,9.5745,11.0295,,,,,145.4744,SB17,630.5
631.0,-53.78898,71.6687,13.5097,13.6051,9.723,10.9087,,,,,142.8732,SB17,631.0
631.5,-55.74633,71.4761,13.5943,14.5398,9.8737,11.0319,,,,,139.1091,SB17,631.5
632.0,-57.53997,72.4571,13.7134,15.4396,10.0268,11.2367,,,,,137.5639,SB17,632.0
632.5,-57.63681,72.9583,13.6531,15.2144,10.1823,11.4454,,,,,137.8797,SB17,632.5
633.0,-55.10676,74.708,13.3875,15.4678,10.3073,11.6579,,,,,140.7686,SB17,633.0
633.5,-51.0886,76.495,13.6252,14.8301,10.3869,11.8744,,,,,144.7377,SB17,633.5
634.0,-51.09604,78.6311,13.5493,13.5941,10.9244,12.0809,,,,,146.0049,SB17,634.0
634.5,-51.47339,79.759,13.4527,14.8204,11.4898,12.1643,,,,,145.2346,SB17,634.5
635.0,-50.75413,79.6697,13.5535,18.0797,11.4389,12.2483,,,,,144.4642,SB17,635.0
